period,홍대,연남,이태원,익선,을지로,성수,한남,청담,신사,삼청,서촌,장충,반포,혜화,신촌,강남
2019-03-22,16740.915164931925,9083.634240550457,9130.995530854521,12434.27513610384,6103.930889855637,5795.915314731997,3545.6323932660084,3190.1070711175444,8761.000359210515,3576.9448735025094,2555.3890770514163,1357.9526050604547,3726.599554880041,8428.292868299828,7115.975333768486,16763.425295492125
2019-03-23,20225.335578391027,11315.690344750132,11413.753572369804,14259.85210556234,6298.29747821729,7076.221415157725,4459.17606318208,3415.314330627747,10155.803661310201,4462.664355369768,3052.495323557892,1338.8833007481505,3808.114783772889,10743.406541767416,8324.199620690953,18140.04182897646
2019-03-24,15289.997113905665,9498.76087829697,8502.35370301842,12605.643632608912,4769.545369498217,7446.5990629859225,4139.586521313032,2870.393021835445,8208.912079648448,4717.159264972023,3092.9932071405033,1121.088759539193,3455.8841427646967,8852.429446336859,6618.65046071657,12248.334504159537
2019-03-25,11152.561966927844,5926.07092036783,6005.00493878103,9466.579933187211,4833.998477368151,3953.0338173558957,2801.9340886652303,2607.9847683827734,6714.553879365121,2832.4995430088584,2087.6427914813667,996.6348428954192,2759.4744141021206,5942.926355477506,5294.118402842896,11335.63336678746
2019-03-26,11632.50861111058,6136.64371757199,6058.657198862383,9412.145368498255,5003.188181432941,4452.542531058835,2799.9241873108676,2865.3653400196226,6696.450850919483,2918.665647740115,2040.058280602282,1241.528263037343,2912.443478047248,6317.695434529378,5308.156593132368,11351.767480053337
2019-03-27,12387.148574535278,6013.3082220666965,6221.628915470029,9439.362650842731,4750.410890087607,4339.427132157056,3047.154017595992,2932.7264994806956,6681.367345534924,2992.8109811952722,1825.4225115973434,1261.6014512595834,3043.271205676788,6313.666507086254,5668.116409798871,12163.620992716058
2019-03-28,12179.877711461084,6474.560329676976,7397.93044692931,10059.31439470598,5197.555953419449,5015.117928009209,3090.369071932702,3554.0584987337334,7304.85652788557,3125.0669147364156,2048.1583596492874,1152.20242578249,3078.4956630812376,6727.72638724651,5819.5196564737535,13080.352519472062
2019-03-29,15626.060274915135,8065.876084839967,8762.51862276422,11584.48983100673,5416.092161326113,6021.144280623165,3470.2578296505403,3115.70804592077,8183.772904007518,3732.2457214485958,2342.7776998951254,1314.7953252155792,3462.9290342455865,7942.706388217231,6863.303068590731,15978.80516156379
2019-03-30,18026.82060615128,9286.185216908743,12085.936343262712,13060.272630026844,5446.305369382232,6803.943382081409,4335.561691843996,3095.6002813456466,9441.808743345258,4025.816055824344,2554.3768811270925,1393.0806844493754,3777.923635733031,9867.933746183307,7875.000271476969,17439.12447021308
2019-03-31,13275.61367647535,7999.696062861516,7647.965732047256,13452.40226031762,4430.158696616785,6558.693370657043,3639.0971566796957,2793.982331374709,7119.819025908872,3655.095723049492,2412.6355444141623,1160.2316262384447,3313.9866177921317,7751.2929212481695,6220.58969184163,11404.212764965063
2019-04-01,10073.927388782682,5526.987924313064,5281.203161773665,10369.79217796332,4300.244032500212,4375.463844663216,2558.7251486977893,2708.525072602474,5883.907542457928,2894.619882187293,1859.844707981596,1047.8216973609567,2860.1127353213396,4828.6870576607425,4757.688225415508,10318.047937457017
2019-04-02,10686.694070665235,5970.1909350201295,5454.304513009166,9420.210170936454,4710.127401762685,4791.890676853495,2778.819135481104,2833.1935092370577,6295.207031816892,2989.804204751014,1962.1016128624476,1107.0373781177416,2764.505981837174,5231.667387352407,5114.638775589075,11240.831326153995
2019-04-03,11440.328933274373,6219.867517820516,5836.959246057803,10276.045028451848,4743.361220449503,4999.102261036245,2717.5138813461735,2857.32164165194,6388.732290492268,3291.3897943110355,2104.8551454997014,1147.1841287269299,2867.155885172692,5973.147690569901,5218.917060584887,11864.09149382831
2019-04-04,11397.058242689225,6398.353031641185,6481.793835215831,9874.839168354387,5021.316579716554,5101.205305259036,2864.2442934773417,3061.41678529912,6766.845246021035,3647.0804678652175,2132.1907145874807,1113.0595590832381,3041.2596235604897,6528.250686122241,5504.67988716042,12584.168896828052
2019-04-05,14582.648244328348,7403.078319504537,7787.674092457115,10651.037428856263,5245.895192509472,6086.210729516731,3327.5483078370557,3234.3444494516334,7852.923480006479,3839.4550382890397,2237.4842072413026,1323.8284095814702,3395.5018466849806,7313.050717891244,6033.090407284212,14794.818640316875
2019-04-06,17472.40846358956,9653.18092958002,10464.20565222738,12898.984185979893,5072.677613062131,8014.177772230271,3896.377581345591,3413.3041467078674,8907.82349222883,4760.242317337652,2640.4336279139325,1269.6306517155383,3782.9569450976223,8699.299548615401,7729.611767779785,15283.945942606471
2019-04-07,12814.778620792837,8405.79815215642,7586.217091304941,11069.376716481558,4185.437156036553,9321.513843397273,3423.022972605106,2765.8323497759848,6705.504716795776,5356.401203921611,2596.899156558351,1168.2608266943994,3266.687442801277,7049.0990398701015,5453.541306821374,10249.468539279414
2019-04-08,9842.504760125868,5843.847256697633,5270.066058964016,8796.22792703337,4439.221712133738,5193.299775804553,2467.2702866384634,2705.5075747065316,5735.076097372506,3473.7452957545147,1996.5238092467,1106.0338683725126,2830.9265075248622,4795.444026986004,4830.880863339441,9896.489297066499
2019-04-09,10328.489345704258,5495.905959562711,5438.111751687242,8889.97507654484,4531.873498556088,4360.450009602642,2637.1145643448003,3067.4488184028405,5669.709537399141,2836.5071706009953,1884.1436892964045,1077.9314796943174,2846.02295235956,5322.335771898552,4751.669692429633,10117.357146451743
2019-04-10,10130.271726472396,5902.005457830211,5455.31198119096,8911.146608829566,4670.851178189614,4546.638716339806,2535.6101955136623,3078.5085333223838,6058.884670871306,2979.7851357706713,1858.8325120572724,1162.2390198936102,3042.2662854334076,5191.36935438324,4722.592749691831,10828.350478674942
2019-04-11,10932.202783744477,6525.6968465420105,6094.0834436549185,9997.822652588782,4893.416445103683,5547.661756659788,2947.658462510259,3258.474063210598,6672.31818296558,3626.0393672563423,2149.4018127796066,1247.5500698381322,3148.941094631061,5804.904935667768,5234.960165200256,11506.071125952943
2019-04-12,13618.719879696035,7896.415119470904,8598.539437974781,11483.685504067016,5603.4102636745165,6993.135635466418,3420.0081205735623,3450.5036593062546,7627.663297004292,4440.622403613014,2581.7124502148718,1288.7003301925495,3695.401744967264,6941.3033344217165,6013.033684008868,13932.541315299475
2019-04-13,16426.986231371655,10269.853225051682,11229.515118324654,13947.355269926553,5599.382388291967,10208.417703813762,4099.386319007866,3283.6080282574617,8907.82349222883,5599.874081895336,3005.9230086031307,1341.8942041485452,3983.225184033605,8172.4034244338945,6684.827793503947,14014.235173637553
2019-04-14,11024.774769808126,7384.026494995589,6614.413283146522,9053.28257297024,3773.5404408952318,5531.6441405975,3292.3728589177963,2452.1488522535237,5936.198909113842,2970.766917938207,2040.058280602282,1125.103546849524,2910.4301543014117,6221.986511410368,4890.039100982082,9690.757380398774
2019-04-15,9824.3909359389,5965.177296991459,5413.80429210105,9306.299114150217,5025.344455099104,4614.708711881217,2690.379125453322,2848.2735919963593,6315.323075636584,3215.2427585601213,2161.5506755239066,1130.121843905084,2829.919845651944,4507.314405037152,4189.171838757379,10128.45013405517
2019-04-16,10246.988141616363,6100.545523765562,5735.717852589167,9798.229248729274,4854.1402215306125,4693.78911301229,2597.9193127168155,3157.9337589908973,6324.372238205929,3295.397421903172,2310.3798953595197,1154.2094452729482,3006.0351661560394,4825.665362078399,4278.407581296683,10142.569052629082
2019-04-17,10053.8033629646,6396.347576429717,5895.667164651431,10015.967507485102,5028.366249354659,4872.972792720025,2870.2739975404293,3109.67601281705,6457.113670219766,3440.6813123692286,2356.9509544880716,1250.5609732385267,2906.405248439277,5314.277917012302,4376.671123314797,10690.187223906294
2019-04-18,10340.565228495569,6679.114170219328,28243.36300841086,9672.222889465002,5041.4583238790165,4791.890676853495,2762.738837037246,2936.7483486645365,6448.064507650421,3281.370725330693,2094.7306746040485,1212.4219904492113,2999.9969365480683,5126.893377486366,4571.18950301695,11147.040021799054
2019-04-19,12618.571203192092,7988.666059198441,8375.8156993851,10964.541889502008,5851.152414885449,5625.7403258784725,3271.267807088032,3354.9910369023755,7700.06600417295,3820.4177514762328,2526.0278602887815,1320.8171320163685,3406.5733856575434,6317.695434529378,5178.811194050551,14024.317424962454
2019-04-20,16051.680119541577,10555.628001658493,14670.3486760104,14326.381972729332,6450.367232375173,8541.71633949755,4329.5309001719515,3692.80266683972,9624.833229947904,5086.876635098686,3052.495323557892,1408.1359497807632,3549.4775725030267,8469.598133129777,6094.253559252752,13639.069956217787
2019-04-21,11389.010099662451,8244.359007633231,7360.470948169881,10865.752812582214,4097.820509748603,6449.5814012261735,3640.1021073568777,2894.521154250327,6691.423015791297,4096.954612835242,2507.8045661723318,1227.476881615892,3012.0733957640114,5914.715104837714,4788.770082479207,9615.115384001674
2019-04-22,9164.333160208967,6250.952073598272,6022.205168284748,10188.343629000132,4538.923168194192,4338.42724933399,2772.789431418016,3054.3789195634185,6044.807673173776,3074.969458334392,2014.7483591893586,1092.9863708609978,2689.0289825522973,4269.555134665278,4097.927391884,9909.603757226972
2019-04-23,10022.608555170762,5977.210028260269,6294.514659021993,9126.869617565475,4546.980102584148,4386.4761993422035,3032.0786698293155,3114.7022132887896,6125.2577385317,3070.9618307422547,2102.8294978248455,1131.1253536503132,2730.2899279351805,4641.302518134807,4216.243867169282,10633.711549610643
2019-04-24,10060.846405175813,6029.351863758441,5615.261293253225,9221.624392086906,4888.381304969282,4491.5827902128385,2766.7597273549286,3097.6104652655263,6369.622754359602,3105.0287767757313,2121.0540477675045,1143.1693414165989,2827.9082635356453,5092.638735681887,4814.837758724072,11089.55988908996
2019-04-25,11204.87856485302,5892.980909378604,5874.418744817232,9410.130118478335,4708.112872258982,4191.276852661506,2910.474199845595,3234.3444494516334,6369.622754359602,3019.863523192353,2079.5439682605697,1227.476881615892,2862.124317437638,5300.172291692405,5047.460880642838,11676.508885118426
2019-04-26,16233.794116217588,7916.469671585585,9334.48578597359,11425.220439338224,5883.378968820415,5374.485170247742,3483.323276062855,3258.474063210598,8053.039784060787,3765.3118163341937,2580.7002542905484,1395.0880781045412,3488.0886145503914,6921.154317937134,6600.602441775302,15423.11993365364
2019-04-27,18473.56224090906,11549.32328585877,11675.9517460825,15419.107568906835,6173.419137859973,8637.814239513977,4465.205767245167,3844.6167337851284,10533.916616838967,6342.315598592917,3703.491769521598,1329.8502163822595,3575.643814680749,9261.453167193209,7534.092825918771,16071.592007505293
2019-04-28,13996.036193157232,9168.866087037855,8751.381519954572,12480.644898354598,4690.992922352075,7534.690104060529,3766.732418335462,3031.255138436434,7692.023349290632,5083.871970154739,3005.9230086031307,1165.249923294005,3240.521200623554,7081.339217953017,6267.714653520699,11825.771405355581
2019-04-29,11506.73895212428,7359.961032457971,6628.572790501553,10523.015819572072,5101.882372741544,4978.07938359066,3144.638583718405,3033.265322356314,6346.496594092727,4161.078765809746,2863.1694759658767,1101.0155713169524,3131.8330676800642,5299.165059831625,5630.015457590436,11459.677702982193
2019-04-30,13765.62600181828,8247.367190450434,8536.77247962916,12889.911758531733,5887.408027827821,6280.4082442850395,3591.862299634261,3422.3521963634485,7658.836815460435,4717.159264972023,3131.4654430482587,1277.659852171493,3436.7645336974015,6382.171411426252,6118.316321171717,13404.083188258628
2019-05-01,14770.800182400015,10361.101437173484,8811.1152243333,14853.59038973254,5473.496783182798,8361.532776966751,3998.88690085391,3350.969187718534,8798.20822048187,6199.0376334232415,3691.3429067772986,1160.2316262384447,3546.4575868842717,8084.756735470093,6897.394192147367,12576.101840195113
2019-05-02,13987.988050130458,7554.487596942981,7543.701934033238,11891.944739234192,5166.336664236333,5621.736896407562,3095.3938253186084,3212.2250196125474,7052.444153868401,4585.904182578758,2691.0559823921967,1131.1253536503132,3140.8895412772526,6473.847027833178,5680.145895754265,12513.574303958485
2019-05-03,17401.978041477418,9342.337962829853,9661.455004973981,13522.966429882978,6242.908569489163,8045.211172442455,3731.5569694162027,3148.8857093353163,8493.504479808787,5435.555016116784,3239.7955234750516,1337.8794168382142,3838.305931812747,7974.942187031187,7444.85329337129,15421.104738961676
2019-05-04,19628.66518256202,11641.574225586308,12628.522070770307,16568.282979793206,5625.56653734068,9310.501488718286,4236.066136758264,3246.4085156590745,9683.15893941903,6594.804582898794,3637.683964526064,1334.8685134378197,3675.2737323975125,9194.962726574771,7590.241797068474,15599.609554760098
2019-05-05,19236.257683862837,12052.68736188248,12820.856905476421,18244.666807682792,6293.262338082889,9642.840709304868,4652.135294072543,2966.9099955272222,9251.743406240374,7540.64270164873,4060.8823269899995,1439.2492418593529,3713.516433791179,9133.508445260242,6822.192849889358,13352.648639625426
2019-05-06,16496.41155266824,10647.87894138603,9667.536449271356,14785.045272545629,5008.224505192198,10145.352969655652,4228.026531340814,2626.082349038017,8203.88424452026,6093.832130378866,3659.9572981660167,1201.3815124281546,3645.0825843576545,7727.110598051501,6590.57408013763,12200.936622775347
2019-05-07,10526.714301438422,6560.792312742704,5921.989560601211,9642.990357100605,4666.823302807064,5211.317157512971,2814.9995350775444,3039.298836804117,5939.218432174923,3179.1719987305764,2270.8942077012316,1178.2974208055196,3196.240269621916,5374.724966466052,5043.45105199104,10711.368740699707
2019-05-08,10314.40326128183,6209.840241763174,6270.225517039107,9932.300410431748,4808.821593071289,5355.465956626935,2897.4087534332807,3051.362903011558,6320.350910764771,3690.165631731158,2237.4842072413026,1321.8210159263049,3356.2542250479332,5554.0516511057385,5238.969993852053,10681.109430994833
2019-05-09,13346.044098587492,7162.423694128353,7031.486792805901,11204.45550319399,5605.424793178219,5748.866247546849,2931.579251675359,2958.8662971595395,7178.149438686946,3948.666057425239,2554.3768811270925,1334.8685134378197,3113.7183788561492,6690.450049859687,5809.491294836081,12392.549620869157
2019-05-10,16850.588537864678,8860.028575499158,9080.383992921856,13302.205296097274,6546.039629428222,7267.417332367511,3467.242977618997,3491.7250210884827,8655.411118211661,4683.092318938548,2860.132888192906,1448.282326225244,3760.8156087820344,7821.812289309731,6766.043878739653,16123.026556138493
2019-05-11,20378.272305406623,11913.310815712844,11846.012375169315,16380.784878411736,6762.5624914560385,10016.22190378091,4154.661869079709,3858.6924652565317,10886.890396726805,5779.220695394244,3892.8176171136133,1516.53109134792,4410.932824326674,9309.809055048625,8262.032116555376,17461.316723285014
2019-05-12,14468.947131631057,9538.869982526332,8056.942861045672,12905.033738398173,4932.692668676755,8122.289858838074,3781.807766102139,3134.8099778639134,8278.299967062972,4573.881299802348,2992.7619499345074,1307.7696345048535,3553.5024783651616,7177.048141072028,6414.103719376745,12350.192865147417
2019-05-13,11204.87856485302,6405.3721248813235,6058.657198862383,10741.76170333786,5122.0241169040055,5417.528858872656,2758.7190343285206,3043.3192046438758,6376.663604861842,3278.366060386746,2274.9442472247347,1086.9641898955012,3057.360988638568,5178.270960924126,4963.235528914193,11925.608293786412
2019-05-14,11595.283198423389,6414.396673332931,6477.74564488535,10926.233127330926,5040.451059127165,5425.535717814476,2975.79925668925,3317.7915243039884,6978.02843132569,3299.4050494953094,2434.9088780541147,1240.5243791274065,3143.9095268960073,5496.626297234332,5410.4261737941015,12496.429454414085
2019-05-15,13420.502260464174,6723.234184871628,6242.895652907533,11171.18866843123,5256.97392115498,5447.558478083128,2827.0589432037195,3424.3638616274097,6859.363997009385,3614.016484479932,2472.368918037547,1122.0926434491294,3243.5394446127707,5662.854588414903,5619.987095952764,13011.77312129446
2019-05-16,15473.116211397233,7415.1110507733465,7039.583173466863,11555.257298642333,5456.375649651035,5313.422150825087,2938.6139064156278,3231.3284328997734,7049.429334114268,3496.790210159458,2567.5379397957163,1283.681658972282,3289.833699360245,6193.779640039535,5670.121324124771,13363.74162722885
2019-05-17,16683.55838992435,8654.472007351073,10063.343221493229,12815.31708892654,6484.608315813842,6372.502714830555,3534.5779358170143,3471.6172565133593,8622.224584381465,3905.583005059611,2787.2372000746896,1322.8245256715338,3741.694258085201,7443.0142828147345,6439.170833462748,16200.677469362474
2019-05-18,20152.88761814546,11193.35757685057,11943.187260704164,15912.04152613732,6648.762879744231,8729.908710059493,4301.3911936019185,3713.916264046824,10275.469900006585,5246.187222137221,3702.479573597275,1302.7513374492935,3743.7075818310373,9429.695922095343,7900.067385562973,17516.781661302146
2019-05-19,13590.547710851179,7572.536693846195,6793.577761076092,10650.029803846304,4163.280882370389,5436.548072493463,3618.998143136071,2800.0143644784293,6966.966253382291,3286.38131557102,2662.7069615538853,1163.2425296388394,2924.5199372631914,6678.358888261354,5736.298656912147,11974.016911449127
2019-05-20,10871.830706290226,6725.239640083097,6626.557854137965,10432.291545090478,4848.097816644359,5569.684516928439,2989.8685661697873,2759.7988353281817,6720.588222180335,3278.366060386746,2396.4366421463596,1077.9314796943174,2873.1941147806638,4973.7591004959495,4698.529987772867,12006.291415845966
2019-05-21,10913.083858741951,6797.436027695951,6276.288643733175,11079.456768939677,5505.7233371177645,5595.710706668001,2891.379049370193,2834.197860524956,6978.02843132569,3310.4270811238416,2573.6123711678656,1114.0630688284673,3105.666825502341,5522.818704883603,5288.1036598652,12354.22953239643
2019-05-22,12394.191616746491,6759.332378678056,6211.517598445479,10726.639723471417,5624.559272588829,5705.8225589219355,2903.4395451053265,2929.710482928835,7021.270635412258,3562.91817693003,2798.3738668946658,1272.6415551159328,3258.6358894474693,6007.40233237438,5266.042022263956,12393.56035714768
2019-05-23,11700.928831591604,6934.807118654118,6410.94134563076,10923.210252301049,5312.362829883108,5726.843487278197,2933.5891530297213,2787.950298270988,6967.972761069318,3534.862672284759,2805.4604941911393,1247.5500698381322,3099.6285958943695,6172.623391694171,5543.785191535893,12493.403523443598
2019-05-24,15367.47057822902,8720.652029329523,8848.574723092726,12701.406032140303,6292.255073331037,6441.574542284354,3466.2380269418154,3042.314853355977,8692.618979483015,4243.239354449177,3366.3501538445025,1337.8794168382142,3477.0188172073663,7473.235617907129,6995.657734165482,16013.09486065259
2019-05-25,19595.460173137068,11595.448755722538,11537.250853854435,15541.079625772743,6468.4944470339315,8845.025823696727,4118.481469483268,3316.7856916720075,10573.137493484375,5210.116462307677,4053.7944438673167,1341.8942041485452,3756.790702919899,9210.07120448649,8434.492648664462,17709.40539567448
2019-05-26,13952.772839074389,9455.643591250402,8368.74510450924,12126.82022787638,4803.786452936887,7576.731960773053,3479.3023857451717,2784.9342817191277,8087.23282557801,4472.68342435011,3615.4106308861114,1189.3378988265763,3234.4829710155823,7558.867843149368,6913.437296762736,12404.653344751108
2019-05-27,9706.669419979376,5646.31250939542,5633.487308542041,9120.820065147193,4129.040982556574,4277.364229911335,2574.804359532689,2639.15224787744,5974.413278072224,2600.048696663667,1980.3249069788974,988.6056424394644,2749.4112786320134,4335.038343422933,4936.163500502291,11071.404303267036
2019-05-28,11035.838215281574,6667.0814389505185,6284.403341997443,10449.428774976837,5419.113955581667,5511.625044153628,2835.0996362301275,2864.3595073876418,7053.450661555428,3076.9732721304604,2603.9857838548246,1201.3815124281546,3142.9028650230894,5202.453284120793,5381.349231056301,12016.373667170867
2019-05-29,12345.895422083551,6905.72801808783,6271.2329852209,10227.656213822645,5253.952126899427,5297.4064838521235,2932.58420235254,2850.285257260321,7281.725664311746,3509.813944083747,2645.4958633617593,1168.2608266943994,3188.1887162681073,5792.813774069433,5607.953819989192,12126.30536265677
2019-05-30,11457.430320143478,6761.337833889524,6429.149043316272,9462.549433147375,7077.779544792459,5023.126736040353,2216.0206536446144,2637.1420639575604,6858.357489322357,2276.4190438465803,2415.6733880133415,1110.0486556828437,2954.7110853030495,5722.294406007872,5123.662785059709,12052.684838816716
2019-05-31,14303.934521824149,7603.621249623952,8361.656192030072,10811.318247893258,6782.7042356185,6099.224798931174,2438.1245417822915,2752.7609695924803,7886.105310529727,2570.9923408705185,3037.3086172144126,1298.7369243036696,3185.170472278891,7188.12769154062,6180.480035299119,14570.931137826226
2019-06-01,18377.974952398738,10200.665020256029,11306.449052207101,13998.766959585633,6626.606606078067,8310.480280310694,2816.004485754726,3052.368735643539,9531.307971272528,2718.2779336323315,3593.13604141995,1338.8833007481505,3468.9672638535585,8512.922240950245,6934.494582196942,15496.740457493692
2019-06-02,12484.746064676718,8287.476294679796,8191.577245339951,11087.521571377878,5651.750686389394,7022.165371853823,2409.984835212259,2413.9449883672373,7004.174114653647,2109.0953131240826,2921.890653664938,1077.9314796943174,3095.6036900322347,6379.149715843909,5558.823943984224,10796.082252143187
2019-06-03,10171.524878924123,6223.878428243452,6060.672135225971,9309.325791538622,4830.977866737452,4708.804897162187,1953.7154755928132,2434.0527529423616,6115.202068275327,1669.2402371344003,2228.3719322699735,1024.7372315736143,2660.8494166287373,4859.9200038828785,4424.800437160905,10977.612998912095
2019-06-04,11210.916506248675,6544.748671050958,6425.100852985791,9878.873470752751,5317.399153642365,5091.194782492438,2020.0454831136494,2493.370214035752,6578.792924290205,1739.3758314971087,2304.3042081611607,1115.0669527384036,2856.0860878296667,5536.924330203498,4995.321738144932,12370.363645662306
2019-06-05,15090.76705735594,7621.670346527166,8355.574747732697,12255.84946217053,6635.670805219874,5658.775440826112,2304.460663672396,2802.026029742391,7303.8500201985435,2109.0953131240826,2694.0925701651677,1240.5243791274065,3381.4138053527386,6701.52960032828,5538.771010717057,14366.203679571943
2019-06-06,16367.619254732963,9032.497723685423,9481.264741259312,13967.515374842791,5753.465488328697,6947.090349282982,2781.8339875126476,2715.561456994093,8082.204990449824,2500.854635007498,3129.4410511996116,1099.008177661787,3132.8397295529826,8685.193923295505,6279.7479294842715,13511.993411187483
2019-06-07,13894.410963251254,7402.075591898803,8047.839012202918,11706.465690231167,5215.683168078207,5520.633735007837,2190.895799106125,2712.545440442233,7226.414774594752,1968.8220128983533,2425.7966030827856,1151.1985418725535,3126.8014999450106,6893.9546784270815,5348.262459666702,14053.565998388804
2019-06-08,16898.88473252762,9939.958433792566,10917.731192464393,13919.130362572116,6143.207113428709,7760.920901864087,2562.7449514065142,2896.532819514289,9030.509253986296,2487.8309010832086,3473.669294173181,1167.2573169491704,3350.215995439962,8304.377073809987,6463.237385389892,15112.497447162463
2019-06-09,10815.486368600512,6751.310557832183,6607.324370667354,9401.057691030177,4038.4025420130715,5364.474647481144,2117.530049236062,2161.590617202128,6059.891178558334,1514.9402403361917,2397.4488380706835,1111.0521654280726,2675.945861463436,5836.133502620943,4598.261531428853,9875.314058138172
2019-06-10,9261.93798685271,5314.412262924839,5132.390952521049,8338.576054585561,4345.563844584391,4170.255924305245,1777.841493823389,2260.1192561578673,5749.153095070037,1479.8724431548374,1914.5171019833629,1157.22072283805,2568.2643903928642,4358.2090554898605,3955.5481546797528,10738.59584156901
2019-06-11,10211.772930560292,5713.495258979605,5503.908582760038,9091.587532782796,4943.7702136974085,4530.623049366844,1868.2914052055332,2570.785255784386,6219.784801587154,1637.1792163973048,2027.909417857982,1199.3744929376967,2785.640656279844,4636.266358830901,4108.9563156805325,11208.56309962224
2019-06-12,10813.476166969394,5930.081830790766,5988.793859855801,9594.601542471402,4935.714462932308,4596.691330172798,1952.710524915632,2682.3837935795473,6315.323075636584,1683.2669337068796,2051.196203248467,1177.2939110602906,2753.4361844941486,4876.040092924337,4237.29736259531,11605.91429224886
2019-06-13,11973.604612700146,6439.464863476283,6351.207641252033,9341.581198932896,5883.378968820415,4879.979768838779,1987.8859738348915,2687.4114753953695,6752.768248323504,1679.2593061147427,2164.5885191230864,1222.4585845603315,2867.155885172692,5304.20121913553,4816.846463058148,12627.530110963233
2019-06-14,13982.955209550362,7929.505130460128,7714.788348905151,10205.480858886493,6345.630636180317,5666.782299767931,2622.0392165781236,2828.1658274212355,7754.370386202916,1894.678790943508,2328.6031894759694,1473.3738115030446,3210.3300525836958,6568.548719091407,5156.753346457485,14194.755184127936
2019-06-15,15948.037351502175,9972.045717176059,10273.90407148816,12712.497511966909,6301.319272472844,7712.871951855873,2726.5595250497627,2928.7046502968537,8782.118207410285,2221.3131087045413,2955.3019099510757,1295.7256467385678,3217.3749440645856,8360.795195820612,6229.613701312264,15245.619576268658
2019-06-16,12160.75878645856,7996.687880044314,8400.123158971293,10342.574895618844,4740.339426193949,7384.5361607402,2418.0244406297084,2474.268282092609,6468.175848163164,2023.9300595407044,2981.625283114531,1134.1362570507079,2914.4568017930847,6304.597041070262,4515.0405318672465,10368.471749811695
2019-06-17,11150.544428794423,6380.303934737972,7538.646275520962,9764.962413966514,5214.675903326356,5324.43255641475,2111.500345172975,2426.009054574679,6524.493245567185,1607.1198979559656,2115.991812319678,1165.249923294005,2715.1934831004824,5017.08320831642,4468.916132347037,12543.827335798276
2019-06-18,12105.419549584405,6478.5686490725075,8303.955741618238,9634.925554662404,5540.97050168343,4916.016481344938,2163.7599556043156,2829.171660053217,6421.918824322464,1598.1016801235014,2003.6116923693824,1237.513475727012,2908.418572185113,5274.987115903917,4422.7955228350065,13159.014168974567
2019-06-19,13178.008849831607,6906.730745693563,7378.696963458698,10795.188643016856,6287.219933196636,5253.36096331482,2126.575692939651,2842.2415588926387,6887.522695711395,1801.4982821758558,2186.8618527630388,1240.5243791274065,3013.08005763693,6264.299008101097,4573.194417342849,14062.637513435182
2019-06-20,13441.631387097817,7542.454865674172,8201.706879967807,10544.18354949827,5933.733921038996,5565.679138368206,2340.6399756598785,2791.9721474548296,7534.138038328915,1888.6673495553025,2461.2322512175706,1350.9272885144364,3159.0042301011676,6238.106600451826,5385.362849716276,15146.787146251265
2019-06-21,16187.508123185766,8901.140407334256,10123.058608268651,11667.149303050122,6530.9342090250175,6345.474693178605,2624.049117932486,3213.2308522445287,8424.116592394263,2216.3025184642142,2626.259117494777,1426.2017443478383,3462.9290342455865,7566.930077304577,6345.92147226347,18140.04182897646
2019-06-22,19266.44005433881,11677.669828365331,13554.788317111641,14910.040204441415,7386.9541932426255,9808.010436775094,3255.1885962531323,3183.069205381843,10242.283366176387,2767.372427386165,3487.8425487661275,1323.8284095814702,3451.859236902562,10027.111414338411,7668.448615811244,18820.782129359864
2019-06-23,15288.984676587801,9630.118194648136,9692.833059436036,11926.219199006911,5769.579357108607,7724.884189357926,2612.994660483492,2547.661474657402,7606.545448804522,2275.418192698702,3002.88642083016,1215.432893849606,3166.0491215820575,8196.581368361602,5516.71316312399,13441.398818317915
2019-06-24,14401.53201196559,7972.622417506695,7660.1286206420045,10236.728641270805,5786.699307015515,5827.946648677924,2301.444724031894,2910.6085509856925,7418.493127073691,1734.3673527570938,2261.7819327299026,1209.4110870488169,2984.902233342908,5790.799310347871,5107.61968044434,14489.23727948815
2019-06-25,14325.063648457792,7929.505130460128,8145.013897737767,10431.28392008052,6124.072634018099,5629.745704438706,2361.745027489643,2893.5168029624288,7399.383590941025,1925.7389605327253,2194.9619318100445,1169.264710604336,3088.558798551345,6222.993743271149,5028.408509534532,15322.2660310792
2019-06-26,12936.527876516899,7322.860111045809,7509.2831574224965,10178.263576542013,5715.196529507477,4994.096999652947,2232.099864479514,2957.861945871641,7210.324761523168,1718.3347308882342,2047.146163724964,1286.692936537384,2984.902233342908,6478.887566406043,5340.2390123549285,15368.659454049948
2019-06-27,13389.307452670339,7258.685544278827,8463.886736077196,9978.670172682505,5682.96997557251,5397.50781333946,2235.114716511058,2755.7784674884233,7037.360648483844,1787.4694741030644,2129.1528709883014,1227.476881615892,2807.780250965893,6407.356587214741,5385.362849716276,14876.506220789866
2019-06-28,15466.07316918602,8290.484477496999,9982.361097280304,10386.92940784968,6297.290213465439,5779.897698669711,2390.889684736857,2856.3172903640416,8150.586370177321,1862.6156587061,2297.2175808646875,1344.90510754894,3201.271837356969,7220.367869623537,5665.107143305934,17306.002341106887
2019-06-29,18011.729420913292,10713.053644731343,12552.595605069657,12575.403475234556,6467.48718228208,7760.920901864087,2791.884581893418,2989.029425366308,9173.306356256504,2102.080909087687,2790.2737878476605,1383.0440903382553,3342.1644420861535,9585.851894668103,6923.461868392232,17799.166310645494
