홍대,연남,이태원,익선,을지로,성수,한남,청담,신사,삼청,서촌,장충,반포,혜화,신촌,강남
20343.057094350563,9438.597221952921,12814.793778782358,11955.45173137131,4131.054328435421,5139.24373250065,3829.042623147572,3429.3900620991494,10213.122863094302,3312.4308949199103,2770.026101882564,1459.322430081594,4332.435839423042,10705.122972519812,7895.053204744138,19462.1978828571
23998.528059012227,10796.28003600727,13631.722250994091,12731.649991873188,4638.624624254646,5820.939672559169,4286.316933444198,3688.780817655878,11470.152194745015,3941.6537648891554,2868.231711413704,1496.4579031256803,4568.9334560068555,10582.21440989075,8588.905161832283,21886.652877511668
25599.374871109718,12601.176771191624,15673.548856234185,13666.110019033613,4027.3249969924163,6728.866410421243,4777.760654373945,3796.3575062671985,12462.705170055086,4617.967314816166,3577.9493350764715,1540.6190668804923,4704.794493000986,11656.151295469388,10086.902103982082,21144.389499305074
20732.449290603072,10895.550068974946,12295.471407472547,11900.009541672394,3549.9679092293104,6068.193347808312,4542.591319823954,3080.518717242262,10973.374804899942,4026.8190184725336,3146.6521493917385,1490.4360963248912,4109.0213439280915,9841.741338534037,8035.427527622485,16373.136701085
20604.669429985657,9354.370694098661,10769.926451393578,12165.125187688936,4209.606775581563,4752.85041769949,3790.8523221967685,3214.236684876509,10183.957656705265,3419.6402117603534,2698.1426096886707,1441.256635514519,4051.657291837592,8624.746873841756,7781.750910277692,19124.342017631538
21925.790082261083,10228.741393216582,13038.506667950523,12902.010863368303,4720.197682031487,5757.874938401058,4388.826252952517,3713.9162640468235,10669.677571913886,3905.583005059611,3401.7858019792884,1644.9997953020256,4359.608743473684,10277.96469890044,8071.523565505022,21101.02200730481
21431.750017153616,11262.545781646222,13217.6894634834,13795.139253327763,3677.8668602173266,6892.032474066689,5045.089498202695,3511.832785663606,10496.708755567613,4595.923251559101,3969.7633447553335,1537.6081634800978,4199.594788047666,11949.321455991105,8086.566107961531,16676.696589356678
18065.051119654036,8967.320429312704,11962.420744174782,11354.656269772868,4036.3891961342233,4607.701735762462,3772.762122398548,3238.3662986354743,9263.812091870803,3404.6105525396842,2878.356182309357,1381.0370708477976,3569.605585072778,9112.352196914877,6481.285404331161,16641.396153989353
20883.383152489856,12479.846730897798,15099.56675666123,13267.930836324556,5165.329399484481,5833.953741973611,4362.6964477368465,3643.539088033891,10788.342006230192,3946.662243629171,3568.8383159313507,1539.615182970556,4557.86365866383,10441.171294498668,7166.109561940495,19068.87707961441
24157.510063925783,13743.273150013141,16327.505611838276,14828.388357407985,6051.562591758208,7466.620108519117,5074.235243058867,3554.058498733733,11867.374686406449,5456.596116725659,4548.876298525147,1726.2960579362164,4326.397609815071,11906.001727439596,8257.02172574472,18945.837201833117
18591.291093370903,13466.522921857937,12331.923438050182,12516.93460814724,4789.687113660677,6866.006284327128,4932.530671922563,2977.969710446764,9801.823373735338,4856.429602549563,3751.0762804006836,1435.2344545490225,3934.9193471698313,9959.613741859193,6633.689213164903,13979.945474548747
15973.194217900369,9039.516816925561,11011.865355850563,11092.563498786203,4864.2116854242695,4641.736733533166,3505.433278569799,2870.3930218354444,8504.566657752188,3187.1872539148503,2503.754526648829,1303.7552213592305,3355.2475631750153,8157.290567253217,5926.803417954325,15282.935206327942
18161.65084548222,8676.532014677221,11424.89067517946,11129.860833588798,5072.67761306213,4632.7280426789575,3666.2330001815044,3033.2653223563134,8691.612471795992,3485.768178530925,2826.721631906769,1344.9051075489406,3587.7202738966926,8375.908053001289,6084.22519761508,15403.959889417272
16492.383812903714,7637.71398821891,10203.033264299787,10199.43130646821,4758.467824477562,4608.703567674851,3575.7830887993605,3118.72406247263,8393.94958162515,3179.1719987305764,2672.8314324495386,1419.1760536371132,3606.841624593526,8284.228057325403,5851.605865704492,14775.658596080506
12524.994116312895,5768.64527729498,8175.38448401803,7521.046156882723,3524.7910249324477,3172.236430633107,2733.594179790031,2435.058585574342,6405.828811250882,2340.5431968210837,1944.8892588441129,1101.015571316953,2735.3214956702336,6466.79640480771,4747.659863777836,11490.941471100503
17872.87144181783,9284.179761697274,12685.215053000355,11234.695660568348,4882.338900083028,4882.983315486622,3966.7273915751507,3187.091054565684,8558.871039782154,3424.648690500369,5358.825179393909,1454.304133026034,3765.8471765170875,9192.94826285321,6456.218290245158,16408.430858587242
23277.093105012482,13678.095855640426,17065.466896200673,15617.693347756387,5258.987267033827,7630.788004076953,4950.6197841118255,3587.2361621482787,11115.170102790074,5945.543574968864,4949.80132734913,1517.5346010931498,4086.8800076125035,11841.521371273762,8619.987018895983,18961.97759296408
17402.983142292986,10477.415248411233,11833.867804177877,12275.00194207681,3941.7228802081695,5982.10402146916,4204.911578156685,2819.117777765654,8476.407959050177,4426.595707040535,3706.5296131207783,1260.5975673496475,3551.490896248863,9308.801823187843,6473.261957019387,13039.006500028843
14414.61299557247,7216.570984837994,8999.401868708934,9717.585026705801,4138.103998073525,3805.883420683411,3234.083544423367,2505.435761587275,6745.727397821266,2727.2940399644835,2349.864327191599,1063.8800982728667,3203.285161102806,6600.788897174324,5342.247716689006,12412.720401384044
13734.431194024453,6414.39667333293,8734.181290450857,9011.95093576928,4309.308231642018,3693.7698536940215,3170.768388934074,2598.936718727192,7022.277143099287,2841.517760841323,2227.3597363456506,1115.066952738404,3226.431417661774,7354.355982721192,5128.676965878546,12773.766700229895
13228.322582627978,6479.571376678241,8354.567279550907,8519.013176180264,4041.4243362686243,3860.939346810378,3087.3531322921995,2606.980417094874,6468.175848163166,2512.8796292842203,2041.0717323528147,1095.9972742613927,2989.933801077961,7190.142155262182,5207.888136788354,11682.560747059399
16245.86999900891,8391.759965676143,10345.782346858336,10638.94212637823,4302.2585620039135,4850.950032451372,3554.6780369695957,2937.754181296517,7788.563427720142,3590.9715700749884,2576.650214767046,1319.81362227114,3369.337346136795,7883.2665706242615,6451.204109426321,14875.49548451134
18919.3061113536,10399.202495163974,12247.900591688569,12493.751628201126,4909.530313883593,5605.721229434598,4118.481469483266,3080.518717242262,9514.211450513918,4174.1046112343465,3182.0877975265234,1463.3372173919252,3737.6693522230657,9129.479517817117,7320.522075108313,18023.05381313614
21333.147426196618,11914.313543318576,14085.2294736278,14262.87498059222,4751.418154839458,6784.9241684605995,4511.43567361342,3079.5143659543637,10389.106499194706,5332.353326868478,3702.4795735972757,1424.1943506926732,3691.376839105129,10025.09695061685,7352.608284339051,16025.198584534537
16885.80374892076,10691.996365010924,11019.961736511525,12228.632179826052,3874.2479780826816,6586.7212751320585,4120.491370837628,2701.4872068667723,7990.692747148502,4981.673243554623,3265.106700714184,1255.5792702940873,3636.026110760466,8796.011324326233,6250.6671967382945,12305.820914733711
12283.51314299819,6114.583710245839,7742.118213036729,8321.438824699202,3536.8758347049534,3443.514580886357,2766.7597273549277,2380.7673249526915,6055.869851117175,2643.1317490292954,2031.9594573814854,952.4736791406076,2839.9847227515884,6290.491415750366,4963.235528914194,12187.822162614872
14198.281552153641,7652.754902304921,9104.691452508052,10137.939564351012,4535.902557563492,4493.584504948293,3126.548383920184,2799.0100131905306,7166.080753056523,3492.782582567321,2748.764964166935,1382.0405805930268,3312.979955919214,7200.218853138955,5706.217362007308,13455.517736891825
14726.53172750162,7646.7385366705175,10034.987571576561,10443.379222558558,4535.902557563492,4561.6545004897025,3192.87839144102,2878.435238859044,7403.404918382186,3829.4359693086967,2818.622808685972,1237.5134757270125,3460.917452129288,7698.903726680669,5580.881791577292,13780.259141956914
15519.40220442907,7778.093261994279,10061.30996752634,10615.755344073586,4612.440475205932,4602.696474379162,3158.7089808078995,2967.9158281592026,7610.566776245682,3845.466479677245,2679.919315572221,1361.9673923707865,3535.387789541246,7992.069507933427,5899.731389542423,14180.63626555402
19000.807315441492,9744.426550674416,13068.877254230785,12456.45049104,4993.117901164137,5733.8504633969505,3835.0723272106593,3163.9672734387,8846.478259696625,4934.580452096546,3232.7088961785785,1383.044090338256,3876.548633206414,8946.123905734305,7069.8547242564555,17458.290792314525
23378.718334918463,13541.727492287993,16608.918951418276,15757.810259518614,4757.4605597257105,8088.254861067368,4802.8855089124345,3279.58617907362,11151.371456374402,7114.8143222315275,4496.229552198235,1371.0004767366775,4376.71677042468,11685.369777969961,7862.970785521577,17675.115696585675
16711.73789527152,10563.649822504365,11791.352646906173,12238.712232284171,3726.2072829322046,6903.0448287456775,3968.737292929513,2593.9090369113696,8120.419359408207,5792.246540818845,3805.7486744024504,1225.4694879607266,3734.651108233849,9136.530140842586,6388.036043131882,12422.802652708944
12837.917949057606,7084.213531908497,10741.58911908021,9804.274998789031,4014.2329224680593,4232.318826550965,2993.8883688785113,2463.2085671730656,6910.648855978272,3650.0872443094763,2576.650214767046,1054.8473880716829,3035.2213939525177,6685.413890555781,5585.895972396127,11420.346878230937
13882.342416962256,6763.343289100991,10602.906544455449,10311.323310876001,4182.415361780998,4245.332895965408,3196.898194149745,2728.632837177597,7244.517803040392,3741.2639392810597,2719.4037474043,1233.4986884166813,3187.1837960247276,7106.524393741507,5477.607858748517,12118.23830602383
13902.466442780338,7476.27484369572,9947.942320669566,11082.483446328084,4662.794243799657,4714.811990457875,3178.8079943515245,2845.257575444499,7377.259235054229,3866.5075802861197,2685.9937469443707,1267.623258060373,3382.4204672256565,8295.311987062956,5857.620608682189,12987.571951395641
16861.65931984044,7851.292377212869,10041.069015873936,10516.966267153792,5915.605522755382,4432.523434614962,3435.0834683402377,2816.1017612137935,8347.6878544775,3804.387241107685,2734.590453747779,1332.8611197826547,3366.3173605180405,8258.035649676132,6230.614263471127,15811.393333368791
18016.7549249911,9004.421350724866,13192.374535715415,11499.81510894342,5550.034700825236,5252.35913140243,3474.2776323592643,3072.4765002186623,9019.4470760429,4589.9118101708955,3029.209793993616,1459.322430081594,3676.2803942704313,9114.366660636439,6628.678822354244,17648.899331994893
22513.399897745454,11692.71074245134,15546.003384419075,13744.738991037173,5345.5966485699255,6652.789555938013,4248.126632493395,3434.4177439149717,10882.869069285647,5598.871119247145,3882.6931462179614,1453.300623280805,4013.4163320734633,11343.843729592829,7965.240366183312,17595.443310804647
16661.42416247516,9488.733602239627,10946.068524777767,11273.004422739434,4077.6787655861413,5623.738611143016,3677.2874576304976,2613.0124501985947,7960.521033072439,5242.179594545084,3404.8236455784677,1251.5648571484637,3144.916188768926,8718.441333239203,6011.02876968297,12147.480601585095
12713.153390886868,6683.125080642263,8055.935392863882,8840.58243926421,4111.919849024811,4020.1019809849154,2660.229517528926,2390.8212072402534,6977.021923638665,4135.029186460855,2772.0504937312107,1015.704521372431,2801.742021357922,5934.864121322297,4766.712234886142,11702.731527574286
13039.158207238446,6538.732305416553,8087.313447325937,8753.88866482245,4190.472296170953,4184.269876542751,2792.889532570598,2617.0342993824365,6944.841897495496,3634.0567339409286,2514.8911934688053,1260.5975673496475,2837.971399005752,6719.664153091301,4972.259538384828,12157.569130775082
12599.452278189576,6735.2669161404365,8163.2399130265885,9149.044972501631,4171.337816760343,3682.757499015034,2746.659626202345,2548.6673072893827,6943.835389808469,4248.2478331891925,2801.411710493846,1231.4916689262232,3130.8264058071463,6949.365568576925,5115.643127756114,12048.648171567704
12823.831864635176,6478.568649072507,8553.991026736187,8641.99666041466,3768.5041171359744,3726.8030195523374,2560.7350500521507,2269.16878715753,6863.385324450544,3768.3164812781406,2352.902170790778,1121.0887595391935,2815.831804319702,6733.769778411197,5102.605499625504,12069.829688361115
17505.613473014524,8121.023512127937,10362.982576362054,9859.720990846476,4217.663709971519,4232.318826550965,2951.679352827941,2245.0391733985653,8075.164139947586,4257.2660510216565,2813.560573238146,1178.29742080552,3097.615272148533,7840.954073933533,5563.838124803061,13611.836577483395
17385.881755423885,9927.925702523757,12387.590634495124,11871.784634317957,4165.29541187409,5675.792939711463,3453.1725805295,2226.941592743321,8156.620712992537,6844.288902260723,3849.2831457580323,998.6422365505852,2806.7735890929753,8943.097830883002,5701.203181188472,12336.073946573502
13024.067022000461,7398.064681475866,10077.52104645157,9347.63075135118,2551.948451122623,3850.92882404378,2918.5138052630437,1411.569813474748,5589.259472041218,6363.356699201792,3323.8278784132453,786.8698763071238,2139.548346597339,6419.447748813075,3927.471774100813,8339.352753091778
12450.535954436215,6969.902584854811,10455.101803384629,10901.034897364894,2355.5673332572674,3408.4777512032624,2378.8302766106813,1218.5343847471106,5108.57209526773,8171.867273913732,3067.682029901372,809.9539679297588,1929.2169721912496,6273.368474117087,3064.168551396518,7779.630857932617
19351.968998191256,12177.025584993504,15330.368558308564,16471.509152893334,4358.655919108747,6924.065757101939,3774.7720237529106,1957.4969548990305,7944.431020000854,11097.549437190555,5361.8630229930895,1174.2830076598964,3375.3755757447666,9867.933746183307,5314.171336110065,11802.574693870203
17129.302260368888,10252.8068557542,11730.611474345653,13704.41497884617,3971.934904639434,6216.343627303861,3785.8275688108624,2025.863946992084,7904.208338975367,8414.339300739579,4620.75979071904,1056.854407562141,3119.7566084641207,8642.881426604778,5349.266811833741,11778.367246106303
14524.286368505222,7600.613066806749,9028.7649868074,10245.801068718967,4034.37466663052,4188.273306013662,2970.7734156943848,2404.8954573675737,7115.797698467715,5232.15841406443,3368.3758015193594,956.4884664509387,2862.124317437638,6830.485933390988,5110.628946937278,12411.709665105518
17297.337509124773,9607.05545971625,11649.629350132725,12418.145531227443,5004.195446184791,5320.42912694384,3539.602689202919,2811.0740793979717,8438.193590091794,5653.979165889496,3669.0695731373467,1230.4877850162868,3400.535156049572,8883.662392558994,5928.812122288401,15231.50065769474
21047.390661481208,12868.902450895224,15522.721710617981,15946.315985910043,5268.051466175634,7490.644583523223,4247.121681816214,3134.809977863913,10640.51236552485,8119.766003715639,4712.89096887803,1424.1943506926732,3875.5419713334954,11639.028353836107,7319.521512949453,16757.373433551144
14882.491093466198,9548.897258583671,10990.616936016362,11700.416137812887,3503.642016018135,5906.02716698593,3506.43822924698,2310.388667595676,7736.26735775728,5319.327481443877,3521.253805052266,1095.9972742613927,3262.660795309604,8244.941635485979,5297.127669335834,11329.581504846483
12904.327967907515,7099.254445994509,8622.82857995767,9245.818799401508,3801.7379358227927,3878.95867760812,2712.4891279602666,2271.1789710774096,6665.277332463342,3714.2113972839797,2451.107780321918,998.6422365505852,2749.4112786320134,6325.7532894156275,4656.415416904457,11698.694860325277
16611.117766181098,8751.733994079872,11195.096341713917,12030.046400976504,4709.120137010833,5094.198329140281,3174.7881916427996,2865.365340019622,8732.841660508506,5196.089765735197,3187.1500329743503,1294.7221369933395,3534.381127668328,7915.502369438219,5652.073305183503,15422.109197375112
19222.16426293812,11863.174435426137,12371.397873173199,14184.246008588661,4510.724489641774,7440.593918779556,3987.8324434049146,3083.536215138205,9940.599148564388,7635.827024212451,4278.555939594118,1236.5099659817834,3616.9047600636327,9967.671596745444,6370.988586349476,13455.517736891825
13913.529888253788,7006.000778661239,8634.973150949114,9271.02083172607,3819.8663341064066,3972.0530309767023,2647.164071116612,2851.2896085482193,7142.949889482698,4011.7893592518644,2473.381113961871,1058.8618012173065,2795.7037917499506,6746.868171870313,4841.913577144152,12932.100735513428
15597.88810607029,9549.899986189406,9281.840994074035,10385.921782839723,4031.352872374966,3914.99539011428,3058.208475044985,2616.028466750455,7418.493127073692,3931.6346959088137,2234.4463636421237,1340.8903202386095,3260.6492131933055,7857.074162974992,5561.833210477162,15361.596855830448
20447.704963205524,9978.062082810462,13160.99648125336,12154.037510220858,4065.5939558136356,5564.679255545139,3873.2626281614625,2806.047878926232,9126.042824728778,5210.116462307677,3061.607598529222,1335.8720231830494,3660.179029192353,9846.777497837944,6417.112985869684,15389.840970843357
18739.1949798064,10937.664628415778,13140.755529600956,14651.981735853118,4146.160932463481,7022.165371853821,3997.8819501767275,2502.4197450354145,8936.983995310922,7580.7189775701,4030.5089143030414,1311.7844218151854,3443.8076835487536,9468.986723203729,6104.278130882248,12821.164581614084
18680.84044048557,10402.210677981175,13041.547390099211,14228.6005208195,4936.720544059303,5356.465839449999,3767.737369012642,2561.7372061288047,8326.570006277729,6750.107542345192,3714.6284363415757,1345.908991458877,3723.579569261286,8937.054439718315,6359.959662552942,15207.299487795926
17810.48916273246,11282.600333760904,12533.362121599052,13768.929595993246,4213.6358345889685,6812.952072935616,4275.261388386247,2663.281861636404,8664.460280781008,7693.939735798748,4169.212407416793,1269.6306517155388,3391.476940822845,9835.69794736935,6158.422187706054,12689.053188786416
12865.085017086905,6608.9232378179395,8023.531552616729,9198.441412140794,3663.767520941118,3567.6403853778,2932.5842023525393,2519.511493058678,6265.040021047777,4301.352066035475,2254.69530543343,1090.9789772058327,2689.0289825522973,6141.390445472035,4487.968503455345,11629.111003734235
14157.028399701916,6717.217819237222,8365.704382360556,9531.094550334288,3919.5666065420055,3912.993675378825,2892.3840000473733,2786.944465639007,7311.897378387813,4303.3558798315435,2428.834446681966,1155.213329182885,3096.6103519051526,6621.945145519688,4930.148757524595,12895.795841732663
18861.956672848326,8258.397194113506,11695.185229553117,11240.74521298663,4559.064912356653,4749.846871051646,3502.4173389292973,2844.2517428125175,8105.331150716702,5028.763923512388,2972.513008143202,1286.6929365373846,3377.387157861065,7808.713895850616,5916.778846324831,16015.11005534455
22486.232829716155,11559.35056191611,16194.886163907584,13688.28537396977,4526.838358421685,6604.7406059298,4270.23663500034,3126.767760840313,9870.204753462835,7052.693983053092,4061.8945229143237,1309.7770281600199,3713.516433791179,9693.647600116487,7300.469141841146,16642.406890267877
16001.366386745225,8875.069489585167,11478.542935260813,11459.491096752417,3576.1520582780245,5840.960718092365,3579.8028915080854,2566.7648879446265,7763.419548772263,5772.20840285816,3369.3879974436827,1292.7147433381738,3115.7299609724478,7551.8172201238995,5610.96308648213,11778.367246106303
12479.720560598933,7297.791920902456,7430.334287176467,9677.261014514797,3755.4120426116174,3611.6859059151034,2685.3543720674147,2479.294482564348,6543.598078392904,4310.370283867939,2528.053507963638,1057.8582914720773,2901.3736807042233,5851.246359801621,4564.170407872216,11765.259063810916
12279.48540323365,6511.658660061732,7481.953293290926,9181.304182254433,4061.566080431085,3750.8274945564435,2730.579327758487,2706.513407338512,6513.431067623789,4205.164780823564,2474.394565712403,1105.030358627284,2796.7104536228685,6117.212501544327,4770.722063537941,12012.343277786938
13171.97090843596,6551.767764291097,8357.608001699595,9934.315660451668,4195.5074363053545,4188.273306013662,2856.2036004509328,2911.6129022735904,6883.501368270237,4654.035963145399,2600.949196081854,1290.7073496830083,3055.3476648927317,6645.115857586615,4757.688225415509,12834.27904177456
13737.446496471128,6896.703469636222,8027.598060550516,10195.400806428375,4255.932668792738,4183.268044630362,2853.188748419389,2835.2036931569364,7000.15278721249,4870.456299122043,2879.3683782336802,1202.3853963380916,3089.5654604242627,7529.653739917754,4982.2879000225,13272.976253844392
16899.88983334319,8577.261981709546,10828.65268759051,11664.126428020249,4394.910348426264,5254.362795227208,3316.492762779103,3159.9454242548586,8391.936566251094,5784.231285634572,3396.723566531462,1431.220041403399,3379.4004816069023,8783.92454199686,6133.35507362005,16188.573745480522
20555.360798004855,11106.120275151703,14591.399805764375,14314.286670251298,4979.018561887929,6984.126944612205,4137.576619958668,3310.7536585682865,10232.227695920017,7724.9999053879665,4325.128254548879,1307.7696345048541,3747.732487693173,10107.707480276744,7254.344742320936,16290.438384333487
15762.900715877195,8645.447458899464,9958.053637694116,11311.309382551988,3343.515327470297,6369.49916818271,3383.8277209771204,2665.2920455562835,8128.462014290527,6967.528729469714,4026.4588747795387,1120.0852497939643,3047.297853168461,8052.516557387177,6092.244854918677,11676.508885118425
11780.419834048389,6188.782962042757,7527.509172711317,8896.024628963127,3701.0303986353415,4022.10369572037,2696.409917125367,2676.3517604758263,6629.075978879014,4378.50206443458,2690.042530641665,1013.6971277172654,2848.036276105396,5469.426657724281,4261.363914522453,11602.888361278372
11690.870486933722,6154.6902234477975,7593.306003784112,8778.083072137053,4287.151957975853,3932.0128889996327,2826.0539925265375,2772.870215511686,6730.643892436708,4123.006303684445,2707.25488466,1180.3048144606855,2773.5641970639003,6081.950627879066,4615.308988211261,11989.146566301562
12887.219244536105,6674.100532190657,10430.812661401742,9765.970038976475,4231.7630492477265,4435.526981262806,2843.139241647577,2860.3391395478825,7328.9891958394755,4761.245279985842,2994.786341783155,1316.8027188707451,2883.2589918803087,6547.392470746042,5260.02727928626,12762.67371262647
14195.266249706965,6982.938043729354,9837.597078358172,10059.314394705982,4313.336107024567,4367.4569857213955,3052.1787709818973,3053.373086931437,7883.090490775595,4945.602483725078,3059.581950854366,1251.5648571484637,2962.762638656858,7420.846423339628,5524.732820427587,13462.580335111325
17032.709871043004,7845.276011578464,12178.05557028529,11328.446612438347,4381.818273901908,5075.179115519475,3205.943837853334,3169.9993065424205,8666.473296155062,5287.266460706781,3265.106700714184,1284.6855428822194,3153.9726623661145,8499.823847491132,6351.940005249346,15723.653890954825
21675.248528601744,11052.975712047795,17396.50262313485,14385.858464826617,4807.814328319436,8137.303693898646,4192.851082421553,3378.1148180293594,11132.261920241735,7868.277870557642,4639.995280759813,1415.1612663267822,3549.4775725030267,10494.56772092695,8449.535191120973,17304.997882693442
14719.488685290407,8162.135343963034,9929.716305380749,10529.065371990357,3130.0142596980345,5501.614521387029,3380.812868945577,2636.136231325579,7731.239522629094,5025.759258568441,3502.0170591852843,1165.2499232940054,3052.3294209035143,7840.954073933533,6551.472565770335,11891.31859469761
12403.244860588833,6432.445770236143,7760.344228325545,9010.943310759321,3893.382457493292,3595.668289852816,2340.6399756598776,2683.389626211528,6761.817410892851,3969.7071580341144,2736.614845596426,1080.9423830947123,2666.8876462367093,5940.907512486984,5020.388852230936,11718.865640840164
12854.021571613455,6844.561634138048,8696.721791691429,9332.50877148474,4078.6860303379926,4027.1089571036696,2668.269122946376,2962.88814634338,6865.398339824598,4060.8838530056983,2837.858298726745,1201.381512428155,3051.322759030596,6447.654620183907,5124.667137226748,12046.63297687574
13806.879154270016,6836.539813292175,11886.512596077435,9350.653626381058,4032.3601371268173,3726.8030195523374,2668.269122946376,2978.974061734663,7110.769863339529,4480.700791034696,2887.468457280686,1214.4293841043773,3026.1631787257916,6715.635225648177,5162.768089435183,12449.025295164807
14551.45343653452,7273.7264583648375,8145.013897737771,10496.806162237555,4235.790924630277,4162.2471162741,2788.869729861873,3212.225019612547,7623.637266256186,4543.8219813610085,3077.8065007970254,1289.7038399377793,3070.4441097274293,7477.264545350254,5612.9680008080295,13222.552441489715
17908.086652873902,8795.854008732174,11109.058558988718,12642.940967411512,4660.78089792081,4744.841609668347,3451.1626791751373,3426.374045547289,9358.343858233206,5730.12620164041,3525.3025887495605,1249.557463493298,3468.9672638535585,8420.23501341358,6642.713222635538,16745.27598753428
21896.612812600666,11912.30808810711,14418.280136925569,16762.834456244396,5214.675903326355,6684.820889883939,4023.0068047152163,3713.9162640468235,11984.0261053487,8225.972357907893,4973.086856913405,1237.5134757270125,3673.262150281214,11597.72308900616,8385.362772659495,17598.469241775132
15955.080393713402,9287.187944514477,9895.297528770006,12794.149359000348,3996.1057078093004,5984.105736204615,3293.3778095949765,3064.43280185098,8750.944688954145,6593.803731750915,4049.745660170024,1114.0630688284677,3222.406511799639,8425.271172717486,6259.691206208929,12245.30857318905
12032.971589338846,7094.240807965839,7270.384975114202,9490.774340501814,4075.665419707294,3762.8397320584972,2447.1701854858798,2890.500786410568,7225.412970214676,3988.744444846921,2721.428139252947,1200.378002682926,2768.5326293288467,6153.481607070368,4994.317385977894,12152.52800511263
12907.34327035419,6950.850760345862,8446.686506573482,9740.768006651913,4335.492380690732,3758.836302587587,2668.269122946376,3202.1711373249855,7442.625795027595,3575.9440223546308,2608.0358233783277,1212.4219904492118,3023.144934736574,6504.072742194533,5006.350661941466,12365.32251999985
12826.854503584156,6273.012080924422,7428.301033209573,9254.891226849668,4168.317206129645,3533.605387607095,2630.0799096045307,3265.5119289462996,7087.638999765704,3181.175812526645,2554.376881127093,1207.4036933936516,3068.4307859815926,6595.748358601458,5122.662222900849,12507.522442017507
13598.595853877961,6519.680480907605,7579.128178825777,9454.484630709176,3999.126318439999,3484.5546056864923,2527.5695024872534,3323.8235574077084,7246.530818414447,3238.2876729650648,2399.4732299193306,1178.29742080552,2948.6728556950784,6845.594411302705,5504.679887160421,13272.976253844392
18413.197499957125,8947.265877198024,10715.266723130431,13066.32218244513,5002.182100305944,4723.820681312084,3186.8486873779325,3822.498785290125,9390.523884376375,4441.623254760892,3055.533167157072,1440.2527516045827,3589.731856012991,8958.21068806368,6934.494582196944,16814.859844125323
21718.511882684586,11596.45148332827,14073.084902636358,15609.628545318184,5081.740628579082,6105.229943137538,3883.3121349332746,4193.488078642014,11360.541626305003,5966.584675577738,3813.847497623248,1342.8977138937748,3615.8980981907143,11873.761549356677,8746.326941493038,17570.231404627306
16027.528353958965,8833.957657750068,9678.655234477703,12392.943498902883,3817.8518046027034,4849.948200538983,3176.798092997162,3307.737642016426,8356.737017046846,4681.088505142479,3057.5575590057188,1136.1436507058736,3098.621934021451,9283.616647399354,6380.01259582011,12375.404771324753
12909.360808487612,6712.204181208553,7440.445604201016,10242.77819368909,3945.7507555907196,3822.900919568763,2643.144268407887,3246.408515659074,7035.347633109791,3534.862672284759,2465.2822907410737,1073.9166923839869,2880.2390062615536,6234.077673008701,5320.186079087762,12153.53246352607
13355.097342429834,7306.816469354063,7313.9076005677,10796.196268026817,4491.590010231164,3957.0372468268047,2814.9995350775434,3446.4818101224128,7484.861491427137,3356.5169099337286,2618.1602942739805,1226.4729977059555,3039.2462998146525,6539.334615859793,5489.641134712089,13204.39685566679
14223.438418551821,7195.513705117578,7783.625902126637,11033.087006688922,4532.880763307939,3849.928941220714,2739.623883853118,3329.8570718555115,7638.725474947693,3468.7347055141877,2539.190174783614,1253.5718766389218,4126.129370879088,7257.639827741401,5590.9101532149625,13780.259141956914
14926.7595483646,7541.452138068437,8157.158468729213,10847.607957685897,5154.250670838972,3939.019865118387,2909.4692491684127,3602.317726251663,7795.599574915432,3735.2524978928545,2543.2402143071167,1346.912501204106,3834.2810259506123,7360.399373885879,5769.385428301746,14737.332229742693
18699.959365488092,9621.093646196528,10707.17034246947,13135.874924642001,7125.112702755483,5076.180947431863,3531.5630837854687,3955.2094389483086,9299.011641075052,4034.834273656808,2878.356182309357,1333.8650036925912,3925.861131943105,9101.268267177325,7312.502417804718,18435.53466061519
22539.561864959192,11632.549677134699,14859.66110617114,15613.659045358023,6157.3064527049155,6302.431004553689,4060.192154988838,3968.280819131813,11239.864176614643,5680.028745238386,3679.1940440329995,1406.1285561255984,3571.6171671890766,11517.127023067827,10281.420483684235,18511.17037914721
16444.08761824077,9463.665412096274,141213.84759031888,12494.759253211087,5433.213294857875,4773.871346055753,3550.658234260871,3174.0211557262614,8680.550293852593,4694.11435056708,3183.0999934508473,1195.359705627366,3192.2153637597808,9660.40019017279,6986.63372469485,12785.870424111845
13896.428501384684,7268.712820336167,126272.19689175303,10057.295342327538,4946.792007952961,3703.7784273712964,2863.2393428001596,3212.225019612547,7366.19705711083,3018.860560544163,2161.550675523907,1101.015571316953,3039.2462998146525,6247.1716871988565,5355.281554811438,12929.074804542941
13788.76533008305,7265.704637518964,9881.119703811672,9695.405869411117,5121.016852152154,3830.9097275999065,3130.5681866289087,3532.9449015266277,7531.123218574786,2996.8186087874096,2379.2255439542337,1272.6415551159332,3171.080689317111,7265.70206189661,5406.4163451423055,14031.373745316863
13592.557912482305,7318.849200622872,183176.03305344077,9938.346160491505,5458.390179154737,3608.682359267259,3008.963716645188,3606.339575435504,7456.707496032074,3036.896996209091,2426.8100548333186,1199.3744929376971,3087.552136678426,7245.553045412027,5513.703896631054,14333.9291751751
