Date,요일,place,trend,trend_rate,subway,subway_rate
2017-10-29,토,성수,5814.9345283528055,0.04799944104623218,37700.0,0.03036685904380641
2017-10-29,토,한남,2906.4543971368703,0.023991359800993654,19378.0,0.015608726645911952
2017-10-29,토,청담,2701.4872068667732,0.022299455873647414,39039.0,0.031445406106396775
2017-10-29,토,신사,8834.409574066198,0.0729237310344712,102884.0,0.0828717221714318
2017-10-29,토,삼청,7590.740158050753,0.06265784815583021,42719.0,0.03440959818282138
2017-10-29,토,서촌,3892.8176171136133,0.032133305853283396,44464.0,0.0358151729581912
2017-10-29,토,장충,923.3677807171831,0.007621949505780507,66905.0,0.05389110621554026
2017-10-29,토,반포,3643.0710022413564,0.030071769672848924,72530.0,0.058421970462792544
2017-10-29,토,혜화,9400.48181886373,0.07759638060766667,77926.0,0.06276837819224558
2017-10-29,토,신촌,6981.6195438760105,0.057629855343947704,111139.0,0.08952101716895493
2017-10-29,토,강남,16059.488283623345,0.13256322274032423,114078.0,0.09188834339520816
2017-10-30,일,홍대,12473.682619203271,0.13164783355083992,160723.0,0.08438072257782706
2017-10-30,일,연남,5876.937267686859,0.062025472574881425,11226.0,0.005893730154730104
2017-10-30,일,이태원,10678.81469255279,0.112704712961123,45081.0,0.023667846882717607
2017-10-30,일,익선,7657.132568605113,0.08081373758191933,184010.0,0.09660656384926836
2017-10-30,일,을지로,2363.6230840223684,0.024945789294274566,305024.0,0.16013977790097944
2017-10-30,일,성수,3275.341306768288,0.03456810633547798,84774.0,0.044506955294592004
2017-10-30,일,한남,2104.465690432706,0.022210629962720198,33371.0,0.0175200132721805
2017-10-30,일,청담,2435.0585855743425,0.02569972294041825,101476.0,0.05327562454849386
2017-10-30,일,신사,7475.812328857791,0.07890007523613339,174573.0,0.09165207146817196
2017-10-30,일,삼청,4532.802061232788,0.04783940633196849,58948.0,0.030948120894444164
2017-10-30,일,서촌,2315.442130807346,0.024437285245966722,56066.0,0.029435050316684308
2017-10-30,일,장충,921.3603870620174,0.009724080897292011,113636.0,0.05965971137207466
2017-10-30,일,반포,3076.482339335401,0.03246933943207822,131239.0,0.06890141205920401
2017-10-30,일,혜화,6800.260219029634,0.07177026646797856,82498.0,0.043312039043730995
2017-10-30,일,신촌,6391.0415196166405,0.0674513530507592,150385.0,0.07895319876350318
2017-10-30,일,강남,16372.125964806482,0.17279218813616862,211706.0,0.11114716160139777
2017-10-31,월,홍대,14035.27914397784,0.1352951763087845,171861.0,0.08669930609681349
2017-10-31,월,연남,6294.0693606448385,0.06067262468474253,10996.0,0.005547189704706485
2017-10-31,월,이태원,15851.705865981956,0.15280489386299365,68087.0,0.03434808161370957
2017-10-31,월,익선,8234.745050257441,0.0793800587792734,188043.0,0.09486269494744648
2017-10-31,월,을지로,2501.593498904043,0.024114485363289185,311870.0,0.15733012488239465
2017-10-31,월,성수,3747.823947908601,0.0361277105075709,86411.0,0.043592052525772286
2017-10-31,월,한남,2228.0800617707887,0.02147791160368262,33512.0,0.01690591318516949
2017-10-31,월,청담,2747.734769120741,0.02648720101854747,102062.0,0.051487565991428993
2017-10-31,월,신사,9490.078782560013,0.09148103638691256,183940.0,0.09279284051325126
2017-10-31,월,삼청,4951.6139251132845,0.04773182436479598,62221.0,0.03138884054351966
2017-10-31,월,서촌,2584.7502938140515,0.024916087747766904,55716.0,0.02810724095920576
2017-10-31,월,장충,1033.7703159395055,0.00996518385726836,115187.0,0.05810877960313076
2017-10-31,월,반포,3457.897466510533,0.03333292074849669,133531.0,0.06736283998355416
2017-10-31,월,혜화,7957.819245397906,0.07671059098967131,93321.0,0.04707796384439013
2017-10-31,월,신촌,5520.722991775789,0.05321783648633393,154849.0,0.07811720430921194
2017-10-31,월,강남,13100.523299986951,0.1262844572898701,210658.0,0.1062713612962949
2017-11-01,화,홍대,14628.926900857869,0.14196497187217041,170343.0,0.08593364550195685
2017-11-01,화,연남,6557.7841299255015,0.0636393664318635,11362.0,0.005731835650383249
2017-11-01,화,이태원,10377.160401320385,0.10070412508521442,46484.0,0.02344997785358343
2017-11-01,화,익선,8962.554496130117,0.08697622221841113,189796.0,0.09574718175498496
2017-11-01,화,을지로,2573.097460036936,0.024970369393060226,317829.0,0.1603365246370056
2017-11-01,화,성수,3720.795926256649,0.03610809545997085,86062.0,0.04341605700961831
2017-11-01,화,한남,2403.9551311491714,0.023328944418714588,33482.0,0.016890804545514164
2017-11-01,화,청담,2713.551273074214,0.02633338950740689,102864.0,0.051892232207447854
2017-11-01,화,신사,10264.407722063186,0.099609927879381,179186.0,0.09039471068910164
2017-11-01,화,삼청,5056.819428157659,0.04907340317894051,68829.0,0.03472245343955542
2017-11-01,화,서촌,2489.581272055881,0.024159894820458046,66880.0,0.033739233259780996
2017-11-01,화,장충,1005.6679272613104,0.00975940477206319,114775.0,0.057901024183483314
2017-11-01,화,반포,3567.592261326941,0.034621345671017836,133602.0,0.06739875959888249
2017-11-01,화,혜화,8892.727479306024,0.08629859285116284,94707.0,0.047777236308822954
2017-11-01,화,신촌,5702.207533355509,0.05533650810946507,154817.0,0.07810117935974155
2017-11-01,화,강남,14129.201716920821,0.1371154383306994,211244.0,0.10656714400013721
2017-11-02,수,홍대,16084.877792464229,0.14264334354147334,173585.0,0.08830876143381866
2017-11-02,수,연남,7450.203925946635,0.06606963458315641,10903.0,0.005546737482575827
2017-11-02,수,이태원,11178.903580391987,0.09913635679482312,46956.0,0.023888159702084796
2017-11-02,수,익선,10265.961173635204,0.09104023327801294,186763.0,0.09501287099498387
2017-11-02,수,을지로,2865.150974955341,0.02540863039756607,312755.0,0.15910940854471273
2017-11-02,수,성수,4047.1300026368663,0.03589061494726419,86759.0,0.044137338095092744
2017-11-02,수,한남,2355.7153234265547,0.02089087119597986,33528.0,0.01705686639601966
2017-11-02,수,청담,3196.1391042212654,0.028343887602513454,101516.0,0.05164474018904592
2017-11-02,수,신사,9896.350436790792,0.08776246443248183,183526.0,0.09336609586601956
2017-11-02,수,삼청,5400.485107435118,0.04789239075421414,63085.0,0.0320935461880488
2017-11-02,수,서촌,2655.620334257412,0.023550478190929952,59167.0,0.030100322537977068
2017-11-02,수,장충,1032.7668061942763,0.009158746011935422,113984.0,0.057987647914695316
2017-11-02,수,반포,3919.8229023351337,0.0347616346293586,132080.0,0.06719371610553199
2017-11-02,수,혜화,9018.65773751743,0.07997894112309442,90708.0,0.04614633252953206
2017-11-02,수,신촌,6630.683736680142,0.058801994666645464,156477.0,0.07960532340282653
2017-11-02,수,강남,16764.43603177065,0.1486697778505508,213868.0,0.10880213261703449
2017-11-03,목,홍대,20067.366010795333,0.14871521606299504,211171.0,0.09862089256692384
2017-11-03,목,연남,8739.703853838471,0.06476818862281102,11281.0,0.0052684425846705645
2017-11-03,목,이태원,14775.638259809517,0.10949928531199098,63166.0,0.029499729128915957
2017-11-03,목,익선,11839.525424565152,0.08774034323440073,202379.0,0.09451486054809363
2017-11-03,목,을지로,2955.7882318739885,0.021904752487353307,328052.0,0.15320655321215745
2017-11-03,목,성수,4532.624764102298,0.03359037109122024,89307.0,0.04170807569445742
2017-11-03,목,한남,2792.889532570599,0.020697542968662504,34167.0,0.01595664194578842
2017-11-03,목,청담,3325.835222671671,0.024647096358508792,104228.0,0.04867646784106406
2017-11-03,목,신사,13060.043965770821,0.09678536082498282,200496.0,0.093635463563169
2017-11-03,목,삼청,6240.116871992802,0.04624425190518418,65758.0,0.030710242663129775
2017-11-03,목,서촌,3181.0743457759904,0.023574302596067395,62546.0,0.029210177280454316
2017-11-03,목,장충,1157.2207228380498,0.008575930181213411,118430.0,0.055309073247277275
2017-11-03,목,반포,4056.6888595726455,0.030063305763553996,137600.0,0.06426182959406698
2017-11-03,목,혜화,10861.278945092572,0.08049075519781601,100174.0,0.04678317236741327
2017-11-03,목,신촌,7685.4960725936535,0.05695566664664459,174401.0,0.08144859987670695
2017-11-03,목,강남,19666.925341111386,0.14574763074659514,238084.0,0.11118977788571108
2017-11-04,금,홍대,23979.41647051199,0.15224409623477608,241781.0,0.13335741824459607
2017-11-04,금,연남,11533.279644167023,0.07322420619402413,8807.0,0.004857614049409
2017-11-04,금,이태원,18674.027230459455,0.11856044963650428,75150.0,0.041449948428873215
2017-11-04,금,익선,14943.307039204175,0.09487429678449688,195095.0,0.1076071548733336
2017-11-04,금,을지로,2754.371973874232,0.017487367650190586,214702.0,0.11842164773886808
2017-11-04,금,성수,6268.396006782986,0.03979772760808883,53224.0,0.029356381306431773
2017-11-04,금,한남,3391.868414003529,0.021534800142958815,26845.0,0.01480670479804526
2017-11-04,금,청담,3450.503659306254,0.02190707233480282,67018.0,0.03696463930547206
2017-11-04,금,신사,12477.78867543964,0.07922084602170769,169148.0,0.0932957535175921
2017-11-04,금,삼청,8703.902007523187,0.055260631403643484,65788.0,0.03628621699585776
2017-11-04,금,서촌,4365.624882305281,0.027717130461616578,57020.0,0.03145011389772922
2017-11-04,금,장충,1051.8361105065803,0.006678053998023634,88128.0,0.04860813113958401
2017-11-04,금,반포,4255.952178265248,0.02702082403861702,100050.0,0.05518386347716254
2017-11-04,금,혜화,13432.282062426091,0.08528087601628745,109174.0,0.06021632295108189
2017-11-04,금,신촌,8889.706740856145,0.056440296210633505,156162.0,0.08613315830405453
2017-11-04,금,강남,19334.11687941336,0.122751325263628,184938.0,0.10200493097190891
2017-11-05,토,홍대,17183.636396427468,0.13878520138060402,167267.0,0.14506419901912745
2017-11-05,토,연남,12409.655798496411,0.10022771311760133,6522.0,0.005656278321502443
2017-11-05,토,이태원,12845.164365062616,0.10374513764402084,50168.0,0.04350876584378022
2017-11-05,토,익선,11420.1785119299,0.0922361098673011,105779.0,0.0917380350460299
2017-11-05,토,을지로,2276.0076213592747,0.018382382447280375,137067.0,0.11887290719002996
2017-11-05,토,성수,5382.492029189561,0.04347218615239526,35051.0,0.030398376486811124
2017-11-05,토,한남,2936.604005061265,0.02371774918970285,18884.0,0.016377362745055527
2017-11-05,토,청담,2621.0546672221953,0.02116918627861749,38205.0,0.033133718686446004
2017-11-05,토,신사,8979.219691710461,0.07252148406805249,94195.0,0.08169167992853767
2017-11-05,토,삼청,7114.814322231528,0.0574634446235023,39660.0,0.034395583905364444
2017-11-05,토,서촌,3702.479573597275,0.029903412838513135,38247.0,0.033170143661837466
2017-11-05,토,장충,926.3786841175773,0.007481981651839802,62594.0,0.05428535499173934
2017-11-05,토,반포,3654.140799584381,0.029513000336112552,69253.0,0.06006044811392345
2017-11-05,토,혜화,10255.801218694294,0.08283191081439849,74224.0,0.0643716041298984
2017-11-05,토,신촌,6849.264878301258,0.055318710400655724,105145.0,0.09118819136988261
2017-11-05,토,강남,15257.723300150608,0.12323038918940236,110794.0,0.096087350560034
2017-11-06,일,홍대,13343.021459638514,0.13272653349357158,159093.0,0.08424389760871304
2017-11-06,일,연남,7133.344593562066,0.0709572492993842,11268.0,0.005966700220971246
2017-11-06,일,이태원,10017.787342072841,0.09964955772656985,40561.0,0.021478108596273936
2017-11-06,일,익선,9425.252098344778,0.09375545427251417,187612.0,0.09934545277394902
2017-11-06,일,을지로,2459.296664700273,0.02446326884246897,302628.0,0.16024942797941838
2017-11-06,일,성수,3555.628147875748,0.035368765604346236,84474.0,0.044731188717281246
2017-11-06,일,한남,2230.089963125152,0.022183289675412637,33167.0,0.017562792530081056
2017-11-06,일,청담,2576.818770232189,0.02563229204484486,101007.0,0.05348584391370631
2017-11-06,일,신사,8120.419359408205,0.08077594084282763,169084.0,0.08953439298568532
2017-11-06,일,삼청,5747.159674657149,0.05716850440199709,58716.0,0.031091655145061032
2017-11-06,일,서촌,2630.30915701828,0.026164374949367193,56330.0,0.02982820584374426
2017-11-06,일,장충,1040.7960066502312,0.010353070813421293,112855.0,0.05975966927917199
2017-11-06,일,반포,3438.7761158137,0.0342064077984932,130692.0,0.06920482652459835
2017-11-06,일,혜화,9321.900216646958,0.09272738600257369,82042.0,0.04344338121484939
2017-11-06,일,신촌,5867.6489703198595,0.05836704302271118,147707.0,0.07821471330662051
2017-11-06,일,강남,13621.925106673383,0.13550086120949625,211245.0,0.11185974335987495
2017-11-07,월,홍대,14072.511893167331,0.12958267610296256,164981.0,0.08373131434731283
2017-11-07,월,연남,7921.4833096142565,0.07294269948090513,11373.0,0.005772035798497941
2017-11-07,월,이태원,10779.048617839633,0.09925576729636884,43585.0,0.02212030073661591
2017-11-07,월,익선,9562.346135077129,0.08805211261592512,194021.0,0.09846972282250673
2017-11-07,월,을지로,3013.192853730673,0.02774611928310562,317035.0,0.16090190533516177
2017-11-07,월,성수,3842.921965101961,0.03538644103292971,85726.0,0.04350774121709615
2017-11-07,월,한남,2519.529897069804,0.02320036600873277,33590.0,0.017047628811355478
2017-11-07,월,청담,2961.883795055482,0.027273654581570467,101668.0,0.051598640249862715
2017-11-07,월,신사,8934.975683243814,0.08227515234943868,182301.0,0.0925215772533169
2017-11-07,월,삼청,5034.775364900594,0.04636128008375392,64533.0,0.03275184966011322
2017-11-07,월,서촌,2616.134646599125,0.02408992304469761,60862.0,0.030888740241640875
2017-11-07,월,장충,980.5764419835097,0.009029355984231869,114925.0,0.05832684552381745
2017-11-07,월,반포,3511.2348711093605,0.03233219587793043,133590.0,0.06779972411160995
2017-11-07,월,혜화,9239.289686987064,0.08507734028006701,90288.0,0.04582305180469376
2017-11-07,월,신촌,7517.045369136364,0.06921854909165288,157428.0,0.07989800858928461
2017-11-07,월,강남,16091.76278802018,0.1481763668857274,214456.0,0.10884091349711372
2017-11-08,화,홍대,15230.630137266968,0.1331359516334608,176907.0,0.08844969666304349
2017-11-08,화,연남,7034.077151621795,0.061487183852814466,11222.0,0.005610758737374293
2017-11-08,화,이태원,13191.367067533612,0.11531008185834185,45322.0,0.022660025618898388
2017-11-08,화,익선,10011.933205086738,0.08751760386383176,194737.0,0.09736431333452661
2017-11-08,화,을지로,2660.7129227000296,0.02325816750814228,317158.0,0.15857218139619997
2017-11-08,화,성수,4031.11238657458,0.03523728032859595,87685.0,0.0438406148535613
2017-11-08,화,한남,2454.204840226149,0.021453012381113846,33953.0,0.0169757700418882
2017-11-08,화,청담,3137.8259944157726,0.027428769923613813,102607.0,0.05130129404435609
2017-11-08,화,신사,9667.068926347443,0.08450303168129289,181817.0,0.09090459110258259
2017-11-08,화,삼청,5455.593154077469,0.04768913562649442,65252.0,0.03262459714232288
2017-11-08,화,서촌,2967.450772695376,0.025939464026610577,60754.0,0.03037569384516466
2017-11-08,화,장충,1081.945892839941,0.009457645203181856,115541.0,0.05776801597531306
2017-11-08,화,반포,3825.224552353424,0.03343754699571728,133830.0,0.06691212277872051
2017-11-08,화,혜화,8762.768293651494,0.0765982421741189,95044.0,0.0475199566418644
2017-11-08,화,신촌,6378.007681494208,0.05575226465013659,158141.0,0.07906710011469507
2017-11-08,화,강남,18509.15518445525,0.1617946182925327,220116.0,0.11005326770948849
2017-11-09,수,홍대,17043.773316516443,0.14021030015733402,173549.0,0.0869068156267918
2017-11-09,수,연남,7142.369142013671,0.058756573596632354,11249.0,0.005633076358756206
2017-11-09,수,이태원,17376.243353879134,0.14294535904753702,47105.0,0.023588413359339595
2017-11-09,수,익선,10521.000569552154,0.0865508253611234,192970.0,0.0966321224063637
2017-11-09,수,을지로,3038.369738027536,0.02499509498550835,315259.0,0.1578698568570649
2017-11-09,수,성수,4274.3606832634905,0.03516295266613963,86884.0,0.04350824129737525
2017-11-09,수,한남,2595.909411362453,0.021355202923032647,34344.0,0.017198184235498546
2017-11-09,수,청담,3104.648331001228,0.025540334659978892,103336.0,0.05174678447936984
2017-11-09,수,신사,10594.255341684147,0.08715345445022485,182743.0,0.09151082523141484
2017-11-09,수,삼청,5477.635105834223,0.045061668450912105,64831.0,0.032464927852655666
2017-11-09,수,서촌,2998.8363813066576,0.024669874524691153,61225.0,0.030659178599417615
2017-11-09,수,장충,1131.1253536503132,0.009305182743611855,115289.0,0.05773239757530841
2017-11-09,수,반포,3946.9958063857753,0.03246989128849778,134021.0,0.0671126790538595
2017-11-09,수,혜화,9486.114044105969,0.0780373496379408,94168.0,0.04715579469742683
2017-11-09,수,신촌,7032.754334206878,0.05785482931625136,158549.0,0.07939537946523582
2017-11-09,수,강남,15794.248483824394,0.12993110619058376,221433.0,0.11088532290412152
2017-11-10,목,홍대,18921.316312984705,0.14391908946206672,203363.0,0.09656119765267066
2017-11-10,목,연남,9465.670867307745,0.07199767235198501,11406.0,0.005415818120436665
2017-11-10,목,이태원,17590.852394204543,0.13379933074202607,58530.0,0.027791323390247064
2017-11-10,목,익선,11036.113684077323,0.08394275569096063,197486.0,0.09377066958903693
2017-11-10,목,을지로,2930.611347577126,0.022290780923157078,319639.0,0.1517715840959368
2017-11-10,목,성수,4552.645809635495,0.03462828001645932,86768.0,0.04119934303647629
2017-11-10,목,한남,2576.814260887051,0.019599733760871388,34408.0,0.016337670514464737
2017-11-10,목,청담,3333.877439695271,0.025358098641890058,103784.0,0.04927891178427134
2017-11-10,목,신사,10408.21603532737,0.07916684811726545,196696.0,0.0933955603206567
2017-11-10,목,삼청,5895.4482300671525,0.04484188769994605,66443.0,0.03154858875821264
2017-11-10,목,서촌,3188.162228898673,0.02424976135120019,60437.0,0.02869680867480543
2017-11-10,목,장충,1182.3122081158506,0.008992888953246278,119070.0,0.05653703871649954
2017-11-10,목,반포,4411.9394861995925,0.0335580412648058,136365.0,0.06474908276287444
2017-11-10,목,혜화,10519.752896715438,0.08001521845614147,101230.0,0.04806621675712815
2017-11-10,목,신촌,7906.085918548846,0.060135175998594755,168409.0,0.07996427440335073
2017-11-10,목,강남,17552.082096669466,0.13350443656938374,242019.0,0.11491591142293191
2017-11-11,금,홍대,23760.062388144186,0.14851411566639902,248934.0,0.1362390781447965
2017-11-11,금,연남,11867.185345849077,0.07417676386100111,8749.0,0.004788239833404937
2017-11-11,금,이태원,19468.68149705189,0.12169050604716371,77872.0,0.04261856352804998
2017-11-11,금,익선,14576.37944123796,0.09111079200758024,187506.0,0.10262015066892514
2017-11-11,금,을지로,2860.1158348209387,0.017877376202675592,210416.0,0.11515856358277897
2017-11-11,금,성수,6218.345342039316,0.03886825060872127,54372.0,0.029757249539592325
2017-11-11,금,한남,3674.272605598955,0.022966326343069245,26845.0,0.014691998894474288
2017-11-11,금,청담,3442.459960938572,0.021517363400143444,66047.0,0.03614685978704948
2017-11-11,금,신사,11987.045628409778,0.07492595986803303,172583.0,0.09445294264127606
2017-11-11,금,삼청,8179.882529098006,0.05112899117092359,58222.0,0.031864315873871556
2017-11-11,금,서촌,4370.6871177531075,0.027319319349578725,55528.0,0.030389916729833048
2017-11-11,금,장충,1347.9160109493346,0.008425253734123565,92569.0,0.050662084025427094
2017-11-11,금,반포,4585.034821084932,0.0286591163200334,103216.0,0.05648908019713384
2017-11-11,금,혜화,13488.70018443672,0.08431216832075333,109888.0,0.06014059878994191
2017-11-11,금,신촌,9530.415203279344,0.059570600561844246,163192.0,0.0893133426555056
2017-11-11,금,강남,20628.02881828109,0.12893709653795626,191246.0,0.10466701510793926
2017-11-12,토,홍대,17033.71497185855,0.13836566458804736,167438.0,0.14289164461337978
2017-11-12,토,연남,10221.722299976444,0.08303152903564091,6473.0,0.0055240603422306005
2017-11-12,토,이태원,13628.6815288454,0.1107064184362001,50329.0,0.04295078525631452
2017-11-12,토,익선,11008.896401732849,0.0894257811360176,108403.0,0.09251115607582633
2017-11-12,토,을지로,2027.2582053964913,0.016467513360689516,140872.0,0.120220211421398
2017-11-12,토,성수,5227.334773575259,0.042461885217927486,32845.0,0.028029933870008353
2017-11-12,토,한남,3053.18372165908,0.02480115438439042,18499.0,0.015787052722219044
2017-11-12,토,청담,2654.233811980824,0.021560465580969027,37922.0,0.03236264735023464
2017-11-12,토,신사,9474.995277175456,0.0769658304521898,96214.0,0.08210905944189326
2017-11-12,토,삼청,6952.499070249044,0.056475475607763316,40284.0,0.03437837893193535
2017-11-12,토,서촌,3730.827338609377,0.03030568522619924,38217.0,0.03261440044786449
2017-11-12,토,장충,1091.9824869510612,0.00887022489076008,64580.0,0.05511259337266371
2017-11-12,토,반포,3878.5619569522496,0.03150574045099573,70498.0,0.06016301653121781
2017-11-12,토,혜화,10665.832171411426,0.08663905432373777,78975.0,0.06739729113666951
2017-11-12,토,신촌,7915.109928019481,0.06429480869482766,105695.0,0.09020014797961738
2017-11-12,토,강남,14541.682564399876,0.11812276861364392,114539.0,0.09774762050652723
2017-11-13,일,홍대,14714.4558447103,0.1498791898475464,157243.0,0.08370293795752545
2017-11-13,일,연남,6387.32302797811,0.06506029246552705,11402.0,0.006069465086469383
2017-11-13,일,이태원,10303.248871983322,0.10494731235920261,39988.0,0.02128624538482176
2017-11-13,일,익선,8604.699325612062,0.0876461472591993,182684.0,0.0972455849725112
2017-11-13,일,을지로,2494.5450128907933,0.025409052806034654,302763.0,0.16116553744735396
2017-11-13,일,성수,3400.46894317212,0.034636654979504196,82395.0,0.043860162760887986
2017-11-13,일,한남,2193.9106511376685,0.022346837318392907,32579.0,0.017342317405024208
2017-11-13,일,청담,2481.3061478283107,0.025274203757520285,100189.0,0.053332190628686285
2017-11-13,일,신사,8553.843204653966,0.0871281346131028,173599.0,0.09240949566269062
2017-11-13,일,삼청,4671.069436162136,0.047578796674652014,57679.0,0.030703444722195015
2017-11-13,일,서촌,2436.9345257289706,0.02482224122199361,55172.0,0.029368928937966044
2017-11-13,일,장충,1056.8544075621403,0.010764956860376566,111073.0,0.05912591611554235
2017-11-13,일,반포,3638.037692876765,0.03705649381789569,130261.0,0.06933999224948152
2017-11-13,일,혜화,7624.351051907022,0.07766047014126677,82408.0,0.043867082866669786
2017-11-13,일,신촌,6080.215368963282,0.06193214096506461,149806.0,0.07974410513450557
2017-11-13,일,강남,13534.179386394331,0.13785707491272042,209343.0,0.11143659266766884
2017-11-14,월,홍대,14188.223207495745,0.1327724560333086,164890.0,0.08405657467801422
2017-11-14,월,연남,6484.585014706913,0.0606823184388984,11383.0,0.005802753287402729
2017-11-14,월,이태원,10055.246840832267,0.0940963360636408,43026.0,0.021933520420257386
2017-11-14,월,익선,8998.844205922755,0.08421058995253553,190084.0,0.09689981163864186
2017-11-14,월,을지로,2786.5985278091985,0.02607680504494489,313257.0,0.15969015958463645
2017-11-14,월,성수,3649.724333156719,0.03415387934563492,85859.0,0.04376865452895642
2017-11-14,월,한남,2443.150382777156,0.02286283997905157,33482.0,0.0170682408476516
2017-11-14,월,청담,2859.333306915902,0.02675745230569106,102475.0,0.05223905324840505
2017-11-14,월,신사,8502.553642378132,0.07956633562524512,182151.0,0.09285577739204906
2017-11-14,월,삼청,4771.264348966185,0.04464917676666707,63087.0,0.03216008931234086
2017-11-14,월,서촌,2598.9235484069973,0.024320554978476634,56686.0,0.028897028274594665
2017-11-14,월,장충,1075.9240860391521,0.010068426561920783,115689.0,0.05897520206152458
2017-11-14,월,반포,3694.395083094346,0.034571905274275165,133854.0,0.06823524014161511
2017-11-14,월,혜화,8679.150532130818,0.08121891766017675,95463.0,0.048664520519663246
2017-11-14,월,신촌,6705.881288929974,0.06275319436253722,155216.0,0.07912502453285619
2017-11-14,월,강남,19367.39584222364,0.18123881160699543,215053.0,0.10962834953139058
2017-11-15,화,홍대,14780.86586356021,0.13402115493192823,178996.0,0.08961203130984177
2017-11-15,화,연남,6278.025718953093,0.056924152164911174,11270.0,0.0056421796736347
2017-11-15,화,이태원,9722.196177534504,0.08815315504623006,43693.0,0.02187433509140381
2017-11-15,화,익선,8968.604048548399,0.08132018000900164,188373.0,0.09430650502764769
2017-11-15,화,을지로,2813.789941609764,0.025513212905887983,315327.0,0.1578643824266379
2017-11-15,화,성수,3570.643932025645,0.032375763912486644,85876.0,0.04299270822121149
2017-11-15,화,한남,2322.5497758616584,0.021059037151217062,33138.0,0.01659011091614079
2017-11-15,화,청담,3037.287171540155,0.027539708319340238,103608.0,0.051870004580829104
2017-11-15,화,신사,9099.897141400821,0.0825106415219531,182493.0,0.09136275911096871
2017-11-15,화,삼청,4713.151637379887,0.04273511657853683,64135.0,0.03210835788540918
2017-11-15,화,서촌,2585.762489738375,0.023445641037089,60245.0,0.030160879719442993
2017-11-15,화,장충,1061.8727046177003,0.009628218507442431,117950.0,0.05905014130481037
2017-11-15,화,반포,3805.0965397836717,0.034501593992982665,136009.0,0.0680911459832637
2017-11-15,화,혜화,10535.872985756898,0.09553093024464619,96371.0,0.04824689417283493
2017-11-15,화,신촌,7067.849809930555,0.0640856498635557,158368.0,0.0792848900225537
2017-11-15,화,강남,19924.091806412318,0.18065584381279098,221603.0,0.11094267455336916
2017-11-16,수,홍대,16744.93556819416,0.14298922737866696,185613.0,0.09417834891953643
2017-11-16,수,연남,6942.828939499991,0.059286567084021066,10770.0,0.005464600097317577
2017-11-16,수,이태원,11819.689979219536,0.10093131329774592,45420.0,0.023045695117935406
2017-11-16,수,익선,9249.849299441345,0.07898679569770714,187308.0,0.0950383765114541
2017-11-16,수,을지로,2771.491923781139,0.023666468422871234,312187.0,0.15840084592212464
2017-11-16,수,성수,3659.7348559233174,0.03125139880820021,83768.0,0.04250312172257184
2017-11-16,수,한남,2567.7697047924203,0.021926833022398562,33049.0,0.01676876217421064
2017-11-16,수,청담,3204.1828025889477,0.02736132494844921,101212.0,0.051354048751133384
2017-11-16,수,신사,8798.20822048187,0.07513011863437179,180384.0,0.09152520185278865
2017-11-16,수,삼청,4719.163078768092,0.040298123558546055,58303.0,0.029582412207419376
2017-11-16,수,서촌,3407.860233351437,0.02910057789096388,56881.0,0.02886090233384597
2017-11-16,수,장충,1021.7263281732196,0.008724778764477895,110778.0,0.05620775019318909
2017-11-16,수,반포,3811.134769391644,0.03254424084774517,130384.0,0.06615565636849163
2017-11-16,수,혜화,10835.082158174342,0.09252349882578922,92463.0,0.046914885682291095
2017-11-16,수,신촌,10023.730247679465,0.08559516026387624,159392.0,0.08087405187666138
2017-11-16,수,강남,17528.885385184094,0.1496835725541693,222955.0,0.1131253402690288
2017-11-17,목,홍대,18674.802499089903,0.14445947542593934,204145.0,0.09793903211893636
2017-11-17,목,연남,7993.67969722711,0.061835340740052605,11081.0,0.005316135173087431
2017-11-17,목,이태원,12902.864815474446,0.09981048435859417,57617.0,0.027641887940418605
2017-11-17,목,익선,10193.381754049928,0.07885119968889397,192644.0,0.09242140098224484
2017-11-17,목,을지로,2575.110805915783,0.019919844196713242,320777.0,0.15389350170719854
2017-11-17,목,성수,4135.21909462215,0.0319881070340399,86634.0,0.0415628602639885
2017-11-17,목,한남,2887.3592466614678,0.022335251050675277,34056.0,0.01633844413452446
2017-11-17,목,청담,3303.715792832585,0.025555989168412622,103325.0,0.049570405808073176
2017-11-17,목,신사,9525.273628457315,0.07368302993954214,194541.0,0.09333149108452324
2017-11-17,목,삼청,5076.857566118343,0.03927217869369213,62974.0,0.030211920980959112
2017-11-17,목,서촌,2953.27626227622,0.02284515403346798,59633.0,0.028609068565718147
2017-11-17,목,장충,1160.2316262384447,0.00897500533711981,117266.0,0.05625863254284548
2017-11-17,목,반포,3928.88111756186,0.030391973638357044,136480.0,0.06547659312543748
2017-11-17,목,혜화,11185.677672567463,0.0865271334966721,101402.0,0.0486478421461431
2017-11-17,목,신촌,8010.36041353648,0.0619643749040229,165022.0,0.07916968310921704
2017-11-17,목,강남,24766.949933780477,0.19158545829380483,236812.0,0.11361110031668449
2017-11-18,금,홍대,22367.506212941054,0.1537819316752012,229897.0,0.13565549780729705
2017-11-18,금,연남,10499.475255737385,0.07218639266406482,8354.0,0.004929451139780682
2017-11-18,금,이태원,15802.12011383439,0.10864333880292135,69676.0,0.041113770363341975
2017-11-18,금,익선,12294.154421983088,0.08452523930593257,171703.0,0.10131691992503741
2017-11-18,금,을지로,2400.885961716592,0.01650666271911158,194895.0,0.11500184102077521
