,period,홍대,연남,이태원,종로,을지로,성수,한남,청담,신사,삼청,서촌,장충,반포,혜화,신촌,강남
995,2018-09-22,519478.8915880082,296512.8954150531,360445.54455174465,354689.5368894352,124997.39665792305,169677.74618152805,103263.55270655557,66863.48490983156,244463.04633570818,204587.2818992396,114696.25967799331,30009.600332019036,84118.14672986731,266559.1909150271,171141.17952806933,370518.00479572656
996,2018-09-23,389150.69110291294,220954.67320173598,305043.80624183186,279276.19345671125,76582.06231572544,115123.46037106284,87275.13529265257,42382.10702516667,167516.35822902073,190211.4112124923,99039.38240749085,23645.75584430122,64121.610112798524,191338.93315309432,117896.54404891697,250475.18008933205
997,2018-09-24,372013.95409636945,208166.9482750863,315845.16914227064,325686.7554845143,70688.81200364309,101896.39207723699,71136.45782831695,36586.25610664601,153109.6198754784,244270.82747181095,91407.0598051035,24339.44206972645,57818.04309801,186984.8744131854,91981.53503617078,233663.75039678713
998,2018-09-25,578224.305597251,363685.7508746012,462693.5461376198,492114.0446248899,130800.00070657875,206994.8436380906,112880.65126773067,58773.46246144609,238103.4838925068,331724.377436393,159766.27604564995,35287.676053314724,101158.9745080444,294124.97605720616,159523.0904376476,354494.1807227083
999,2018-09-26,511812.46238007926,306215.9748192082,376981.4020392779,409442.45131741674,119194.79260926737,185837.50101081823,113211.25590250292,60826.168001205326,236897.96515119556,251518.72328879114,137683.78287525853,31758.899452943453,93498.15217445565,257610.89991596498,160576.60158618318,353767.1021330758
1000,2018-09-27,433976.27396517136,227004.09480254797,321215.5825619444,306110.54260705865,121068.56311653483,125208.36868174806,88837.90486479292,72206.51482167235,213268.41638046756,156397.99600599933,100366.76726415563,28742.86260866006,85776.99114346533,203590.39321628498,153413.0670864485,372789.74827287695
1001,2018-09-28,516833.24683032377,286929.608070024,361841.3331603362,371012.9877831731,150172.15858384853,159054.15024253487,105848.15566927873,84401.94834957628,252902.10041499737,169006.92620999445,109326.47472320776,36976.65218859353,101912.99944114398,264787.65015242726,177973.6430297221,457483.09050153
1002,2018-09-29,628882.4073150656,384349.7263037344,477681.41006296047,476423.01527145004,158090.28018870656,223932.70929360302,127005.77900862804,94122.055258704,318908.0575127825,242713.43306524158,140428.99571994314,42797.612293100276,116148.80853561827,346914.4629416725,219720.55818682755,503313.1770372441
1003,2018-09-30,444679.1992525968,285192.623212697,367454.755625248,349569.61477704137,105141.67364339209,176560.59500859666,104856.40681260287,69368.96697920487,231864.58609413274,159003.62572378665,104922.04016258784,32935.15831973388,97780.94698344676,245749.85235063286,159011.46628700348,340287.6760083202
1004,2018-10-01,385572.965683229,212030.2421818999,276857.3513968357,276234.3901222361,114087.30900546267,115961.41242976449,81114.1805105304,68191.70352514248,199765.81708290867,111024.01213930517,73035.12987356234,30009.600332019036,82399.0158149727,188546.2633464465,139778.28916028788,351374.11603841145
1005,2018-10-02,496329.44515578536,261384.10623150622,342635.83537867526,359417.873399277,141317.16948520462,152290.9838804251,94938.75562674204,86032.03281031852,261733.03266323486,155319.84357426607,94966.82212572415,38906.9202664548,105924.32230793302,235930.54075705048,169666.37769022197,463208.08016398374
1006,2018-10-03,574345.8241408165,354312.09963304264,413117.10650643846,423778.2105117481,135363.46465104067,222436.44540963115,119252.00264427898,92582.57058095034,297930.87551433145,228247.68478437254,127487.20853006208,37157.62114553038,108397.53035203219,297097.77600328723,191247.08711055346,404140.8641808164
1007,2018-10-04,415727.2657265051,209245.07680722035,274763.6684839484,276987.3432332647,114631.32866480542,118744.46675003199,79160.70228344477,85609.41173130153,214082.1979162007,119919.11684068847,73698.80359210339,31819.222438589073,83786.3882863687,201098.07083777912,145346.6530538004,388419.86381499463
1008,2018-10-05,466054.7988558212,285222.5712274785,280498.16307104286,310296.8846551144,120977.88133341246,117038.72941838382,91452.5598376026,78545.74205279567,222340.53695498934,117523.15943165992,66579.31637044477,40294.29271730526,97720.66048215021,234189.02168435612,166957.51155127678,461390.57224762806
1009,2018-10-06,610964.186874837,298010.29615412815,392849.63325306104,363122.31636812584,122005.43061032069,166356.0042329526,115825.9108753126,84251.03766539351,273517.7113690771,155739.12507549566,91226.06128364528,40143.49087509109,109694.44697343085,293494.3900401033,192631.66925717096,462238.89345477446
1010,2018-10-07,559915.0146252711,326670.3141448709,412176.20315690467,437752.60219760303,124423.18525723522,209927.53017355493,119552.52274514429,75134.66244712843,267851.4067801518,226600.41278368142,120096.20481642478,39419.64877874293,103209.8638664376,282233.90680196846,183240.85746209274,385087.8602472053
1011,2018-10-08,558171.4187678992,310678.15163660067,395913.6227451551,425103.3761786383,148147.28729107283,160131.46723115424,112670.28719712497,76915.65759205344,249556.61675181446,201772.04298898147,110683.98234393577,40445.10580331918,111594.54178442514,266379.0607755939,190916.01611247155,456756.2004696231
1012,2018-10-09,532165.8860362424,336972.353844656,394457.29807547224,411369.93403238687,126448.05655001091,203673.10168951517,127847.26781487127,79964.51597402942,259683.5662249836,229984.7712628974,124229.12288506603,38152.91105538395,101641.52749894191,293164.15145114233,184866.17714545983,381119.8514712131
1013,2018-10-10,384400.41171779245,197385.7403387972,244575.1996185747,274818.9109786912,109946.92015648463,106654.55667730492,87695.89595768442,75647.83883206824,187770.257175359,128574.6321127977,67182.66972169398,32784.35647751971,80589.37685397577,183051.11933195402,134721.7769576244,349284.1422086691
1014,2018-10-11,423002.84361262183,200620.12593519926,257925.13069095847,284757.4830775815,117623.25919271207,116978.8881859044,86493.75050658241,83677.46142512799,219145.74313447034,128634.5294701162,72371.45615502131,34714.62455538098,92804.46593875765,197374.59811497302,147995.33480855814,387329.4344882714
1015,2018-10-12,563583.0545399559,246649.83772911015,313842.29032102035,335836.17263078986,136814.12454312854,141996.60212206363,104736.16624843633,85398.10119179303,242925.84078449215,150318.19333116218,88571.32898989842,38665.63956767208,101219.26100934096,232747.58898163063,177612.4229544953,481019.0543595478
1016,2018-10-13,671874.0798249512,345237.92853929906,483415.90465005493,408960.5522382099,135847.02978830188,197448.62295571336,127697.00776443863,93880.5892685984,295821.0767536666,210816.859525517,121031.3950269445,39359.32579309731,111292.95268962732,288930.1794708556,219148.63588189357,499860.1194096664
1017,2018-10-14,478110.4686788063,265067.7120496308,363813.9439510408,342371.5738867287,107317.64572167602,174615.43447903424,107050.30112038074,77066.61275330198,232678.36762986588,172540.99652436277,100396.92744780154,38846.597280809176,93377.47477965252,225090.49170667975,168432.31338912417,353767.1021330758
1018,2018-10-15,372885.9712349947,217959.8717235859,226188.6682633922,289124.4520789468,112697.10363545638,107971.29686383854,80302.7437143737,74440.33097327722,196118.95373439795,128844.20177887501,75327.86512439276,31789.066567666137,86953.28256616587,174403.04523194727,137009.23863715533,353373.39360217523
1019,2018-10-16,366903.0743610633,194480.78290499165,229071.04957221224,274306.90740726603,121884.55708585324,112130.93260311907,81655.14921590833,81262.53466167748,195214.8146784145,125699.43272893304,73729.001195332,33206.60613323928,83816.55763506948,182330.46824513454,143209.59544968675,360794.64856347075
1020,2018-10-17,393569.9634796563,195678.70349625166,252918.79843870547,296804.39204846637,125904.03689066815,125208.36868174806,85411.81309582654,87420.6068038894,206306.2355299807,139116.9456985841,77499.92222105678,38786.27429516357,91567.83581865557,198065.22751188697,142818.34006741742,385481.7573358314
1021,2018-10-18,410466.0079728236,205980.74319603678,241115.99612764153,304604.74998685886,127717.35287585402,125058.73646655121,85321.65706556695,85126.43527402458,209802.40903582756,145586.1127541356,85795.9185419852,36132.16412095413,92593.33269395719,224429.88399967135,149560.47010773784,398658.1711956649
1022,2018-10-19,504957.7675774619,256173.22904457623,314176.1034578954,348485.3986497546,131887.96898587287,157079.09823073103,99176.28419186512,94876.74211081516,251515.7256698154,172900.38066827387,101211.4395041549,43008.73712096007,101279.59970674253,261814.85020634622,184113.7016879637,486229.09287358704
1023,2018-10-20,614180.8735244568,331701.5032431119,429258.6147960053,427663.394035764,149416.61913661167,208790.37195245616,123729.9472900943,99404.72979228484,306671.3092789485,230913.21185947838,128874.9137540187,39299.00280745169,112318.39736882392,301271.7046037629,217764.05373527607,489288.6305279897
1024,2018-10-21,470985.26881106483,258209.69404971827,307622.6424443225,337944.39590092684,100336.39161060385,190416.08364545132,101189.86643912381,80024.87135228938,243619.0986387682,208271.12716504818,119975.5266622584,33659.01165988179,91326.58542125933,240014.40428780956,182879.6373868659,350707.7530363987
1025,2018-10-22,351991.3182386441,184837.59953039954,229040.7815416666,265783.7008500632,111065.15121651522,120240.73063400386,80633.34834914595,80356.93712538354,198680.82202305453,130880.77504399249,80154.61709522096,30462.00585866154,85354.77684996939,163022.4752341903,127919.46253311653,348496.5365891424
1026,2018-10-23,349315.6417192726,183819.36702782853,227766.06505525773,262259.99843638117,128654.2203696399,117547.4672964538,84510.22026941026,83254.88482317678,201724.9260009096,123243.57796258599,80667.48989553239,35468.63376645183,83122.87139937149,181279.4480402676,138544.33862929253,360097.9277676481
1027,2018-10-24,385061.76810472866,199332.36129959475,308867.09090018575,291774.78341272724,126992.04068965795,132600.01365488322,85021.13696470167,85881.12212613576,219658.00402150553,142321.6121058446,89235.00270843947,39570.45062095709,86410.39087786678,195152.470945617,157897.7707542805,383331.0679184694
1028,2018-10-25,424145.36581637117,208556.2724672458,289691.8611490705,300538.9395095335,129439.98707791755,130565.06214260336,91272.24777708344,91676.92856759063,236265.0396193331,147832.35832801185,91165.70349677074,37610.02667217289,88793.09087586359,221186.7583153539,165843.8160185538,404352.99162203434
1029,2018-10-26,508926.344318958,234311.333024183,340056.9991761846,338456.399472352,131495.08563173402,151722.40476987575,95870.4329870653,95178.60795624647,259743.89854739723,158045.26800669046,97289.68014061778,38605.31658202646,94523.59685365226,253346.9062457727,190675.27857572192,472265.0733942268
1030,2018-10-27,647642.3939222929,330114.25845969236,487360.26143059146,429801.72179811925,144278.90827176618,243264.5738562718,125382.87289249423,101427.23540438121,333646.34171285946,235196.0306984721,138256.9386232791,42526.164479594874,106376.75814623477,312802.5135801341,253641.79684803443,519761.25599269837
1031,2018-10-28,439808.79282072745,243774.82831008607,286232.6576581373,314573.540179825,93929.38441991524,164470.68493586962,101099.71040886424,79149.47374365831,231713.89625146883,150228.3788533284,104348.84699498456,35016.22823980932,91477.37996865824,233708.54411678098,196664.93315854622,357159.63273075933
1032,2018-10-29,370600.9268274961,192114.9671223042,226856.2945371423,269217.0897870904,116837.49248443444,107492.45046800999,69994.416397388,80568.24766489206,202659.23121809986,118661.20922071167,81542.32231917758,32482.752793091367,79925.80777087354,177075.4977498864,150704.20094750333,351979.95201053
1033,2018-10-30,384069.84312929393,204423.4464273987,246365.33742513257,278824.3988697226,122398.31396445952,120390.36284920073,79791.82701908228,88960.13595870882,205763.66751836854,121386.63365313606,84559.05165584087,36101.99700623144,91447.21061995743,192179.67099953594,153834.47154586273,361824.5508602997
1034,2018-10-31,412540.6108385726,204183.8623091467,319152.16767960275,279366.50693336595,121008.10859445324,111412.72127737285,79791.82701908228,89443.11241598577,213117.72653780362,133935.66649981268,86037.27485031795,36494.09079102808,90693.18568685788,200167.13739253432,154978.2023856282,373910.5353934101
1035,2018-11-01,434788.00837048294,217241.11936882988,232651.32518532808,313609.7420214112,127112.9142141254,124430.31612352241,83398.26337238828,96446.42671623167,228488.936269743,135822.46481348985,91708.7364807281,38756.11842424063,92020.27165695731,222868.3645373237,168492.4977733116,397143.6755442314
1036,2018-11-02,535082.0358590507,262701.81888189225,315026.2027157922,377729.12959427893,139866.54511281248,141846.96990686675,103203.4486863825,102876.2092532778,280480.03318293404,171283.08890438598,105042.68089717154,37549.70368652727,103963.88879953718,250974.67062688895,199403.83460453388,502949.8263001534
1037,2018-11-03,654256.6154214733,355779.55235733616,416211.36402907816,500817.8781354023,156488.51951111047,199842.62186286974,120303.85552112792,111509.60801426593,359174.6670791748,245888.1192356988,148181.99647649686,37187.777016453314,110086.54411433102,345683.31259737234,251715.4414736279,528575.7639879135
1038,2018-11-04,476727.4731716201,277376.2687397764,305134.6103334688,382246.73465859296,119920.14031515914,178894.75268327363,98485.05543605454,92008.9943406848,262275.60067484697,197099.85976927337,120669.39798402807,33478.04270294494,96574.53840815047,251124.77907641666,187906.11428248693,367791.8372000558
1039,2018-11-05,359537.4011898849,211880.5021079924,217814.80141271575,283552.84898142173,122307.66770103286,112490.03826599219,73180.09208566218,86786.71966242969,216553.70868460697,119230.26567338155,81089.80730574067,36071.8411353085,82972.07685197258,183411.51013990704,149921.57641286225,365005.1425744908
1040,2018-11-06,385663.0609682905,207597.93599423778,287294.6331298538,291021.83030169865,130104.88026172775,112370.35580103334,79791.82701908228,96144.56087080036,223063.82000710207,106890.96825175172,77711.08092616092,36433.767805382464,90602.72983686054,193861.27722150576,150282.79648808908,371396.4952389573
1041,2018-11-07,383258.10872398235,187353.2327720456,221000.72782786516,276505.4441540578,125088.07844104542,105637.08092116499,78649.81811197379,98046.35572637683,212424.46868352758,95090.68392970054,76112.21699710017,36282.965963168295,91959.93295955574,196593.77311925593,153774.28716167534,375667.5162798716
1042,2018-11-08,406317.24066120427,194720.36702324366,217935.8735348984,282468.632854135,120010.78657858579,104170.70851943453,75584.35046404574,99797.15094363896,217186.63421646942,96797.85328771017,71496.58631179342,35408.31078080621,88370.82438626264,204040.71856486806,165241.85840657738,398658.1711956649
1043,2018-11-09,550174.4209714718,267223.9691138989,295881.24099522264,390378.3556132436,150111.73958146267,141218.54956383797,95299.41227160083,114769.77693575041,281444.5045613311,132767.57335766964,91045.06276218707,43280.173690665724,107583.16672153106,267009.6467926968,208162.65348059317,505039.80012989574
1044,2018-11-10,648935.0749344782,346346.0050862146,389269.3576399452,466363.9116018293,152499.23144764066,182515.75906224278,116126.43097617787,125908.65776611186,340488.1398452593,178351.2295331226,113640.39131330722,40354.615702950876,108367.3610033314,353910.952509615,262551.019799511,527727.6313384926
1045,2018-11-11,478892.17132243066,263839.8434435893,287598.1782361832,370260.03467214457,114570.87414272384,144989.1298900074,94998.85964691511,99314.17448636201,250460.75580779795,139925.59158052804,91105.3831294789,34141.57305744723,92864.75244005422,276708.74109757046,191517.97372444798,371699.3189461538
1046,2018-11-12,385723.34370160423,200470.38586129175,216873.89806318193,306020.22913040384,118409.02590098971,114285.56658035776,79040.49424309866,97472.77948611128,210857.2379344749,105662.97775229019,73457.48470335332,32271.62796523158,86319.88283176442,185813.7674486963,159703.6435902098,365035.31181057513
1047,2018-11-13,399041.6627750875,218229.4038566194,216085.19966724917,322554.525071527,134789.25325035283,118295.57010444145,84179.64815845844,103479.94094414044,224329.67107082694,100331.92360207847,78012.75760178553,36856.00621730229,91085.28282775804,194912.29742637268,164790.41864012065,396598.36660200695
1048,2018-11-14,424987.1319833699,214905.17421587283,224611.27147152668,329632.0343911092,136028.35783485087,115093.5688888214,81925.61730668708,99978.30603255036,228941.14676110487,103686.30184449124,75659.70198366328,37670.33841401876,123658.83632180812,216322.20031796428,167830.35577714772,413894.57820688206
1049,2018-11-15,446001.9120264693,225237.16193043944,231164.73248509955,324090.5357858024,154675.20352592462,117756.94074413007,87004.66720187383,108158.88378685866,233642.83900826293,111652.96594929356,75780.38013782965,40475.261674242116,114912.23061162121,219385.06533376194,173187.90367085068,442640.580578939
1050,2018-11-16,558742.6798697738,287348.88027696504,294333.24743303005,392456.360789305,213819.29747403358,151752.35452011373,105607.7395885865,118754.38830461743,278701.7802688038,120607.96800799537,85765.75835833927,40083.17913324523,117656.85840181742,271273.6404628891,219509.85595712045,553717.2968787946
1051,2018-11-17,673467.5168738872,347424.1336183486,406017.09134129813,466484.32957070234,184776.15652880145,188411.08188340947,121415.84494197031,119146.85393303733,336871.30169458524,169785.59185513514,109628.15139883236,42254.72790988922,107040.27503323197,343281.05528858304,308632.12077892874,555989.040355945
1052,2018-11-18,491338.692467228,282647.0419562694,4236941.400604903,373301.95160847716,163046.66300700305,142714.81344780987,106178.76030405097,95299.36318983215,260165.80191418214,140314.95596124238,94846.14397155777,35921.03929309434,95669.718927652,287939.2026457997,209727.78877977288,384027.78871429194
1053,2018-11-19,415216.2873579441,217091.37929492237,3784289.9222014616,300478.6169232396,148449.52438178498,110724.40143386804,85622.20969025267,96446.42671623167,220773.16524256652,90238.80863803692,64407.259273780735,33085.960161948045,91085.28282775804,186204.0494174683,160757.1547387454,388328.97899129055
1054,2018-11-20,411999.3814983851,217001.53525057787,288417.1446626616,289666.5601425902,153677.88151005717,114524.98977827202,93616.40213529395,106075.97831943656,225716.18677937906,89579.93770753326,70893.27038012691,38243.3899119525,95036.31919325056,216562.50436629512,162292.14096078018,421436.88722796587
1055,2018-11-21,406136.83088114177,218588.7800339974,5483302.795998594,296924.81001733936,163802.2024542399,107881.50588112112,89979.94629572185,108279.63902044433,223485.8643372571,90777.94797019154,72311.13578772946,36041.685264385575,92532.99399655561,215961.94003909783,165512.7450204719,430524.23825201887
1056,2018-11-22,457125.7203973941,240869.94826133162,298217.0681524752,311893.1043538263,174077.62418393086,115632.1982491328,95990.64102741142,101789.50110513825,226228.44766641426,94791.19714310796,75358.02530803869,34051.09420087868,88581.95763106312,234279.08675407272,179689.1824043191,454211.80252136046
1057,2018-11-23,554623.7251099024,291002.460695257,312659.2427271212,342281.2604100739,203664.78478850576,125627.3155771006,102963.03260569028,107313.64162882465,264174.3772704343,108717.86920811041,81301.0034304275,37760.82851438705,102455.89112944306,267820.49347831943,208192.68878763568,536421.0852739195
1058,2018-11-24,573263.5846703808,308492.0239426023,1688757.200247388,385740.3325800567,173714.96809083284,152709.93077577767,119432.31470479818,111690.71862611157,305435.6243764304,127616.21127941347,89808.19587604274,33266.91787508515,105924.32230793302,319018.308681446,223482.82170420588,538693.0173087955
1059,2018-11-25,475013.90907593543,278424.449257129,303010.6593900359,342401.6783789469,153768.5632931795,144390.65929721657,119462.36671488469,96446.42671623167,245728.89739943304,127825.88358817228,86037.27485031795,34774.947541026595,96514.1997107489,264427.25934447424,210540.44862145645,403898.56750351406
1060,2018-11-26,403190.6492966462,221793.217615618,245667.44312083683,302647.04917781317,159843.14165181087,102075.97404267185,82887.34667709687,95631.38448586056,221556.92158046298,92125.6700680021,68057.53956492184,36675.04850416519,91688.5132134587,201278.20097721234,152690.62693599483,403868.2097097042
1061,2018-11-27,415667.2022031307,213737.2016393943,216934.43412427325,290178.56371401536,154705.4307869654,102943.81758361493,81625.09720582182,107072.17563871908,220351.2618757816,90388.5835894772,68781.53365075473,36765.52736073374,101309.76905544332,226171.53360145225,163375.68741635824,414015.6322666704
1062,2018-11-28,433014.1615414845,223440.28104354942,229071.04957221224,307104.4452576906,156518.74677215127,103632.07915912314,81204.33654078997,105683.55716808244,228097.1990641649,87842.85122900836,69324.56663471209,37338.57885866749,100435.11892364563,243707.85532071008,176137.6211166479,420285.93087134854
1063,2018-11-29,448226.67370065424,253837.28389161918,232196.43992627037,294485.32373094413,157999.5984055842,113537.40550437353,78770.0261523199,106649.55455970208,241840.84572463794,89699.73242217029,70380.39757981549,36011.51814966289,98022.24957694803,244218.35457819075,168763.38438720608,446517.89308895275
1064,2018-11-30,544492.2801342909,304658.6780505702,282682.65007556713,352069.31004787306,176072.26821566577,129607.42761894286,91993.52854298055,113501.91369869946,277767.3340882435,107310.24975298133,95811.49436572341,43853.22518859946,109392.80568252801,259052.2020896039,197146.52200214783,536087.903772913
1065,2018-12-01,661020.9957290897,376353.6837421248,368607.53518860147,438565.76429306815,177553.1198490987,174136.6463512023,113030.94384198374,124188.01799944682,320656.1442657059,128724.34394794998,102749.9830659238,43400.819661956964,107854.63866373312,315745.2918363096,240518.75684262038,534118.9840029591
1066,2018-12-02,482319.51872373937,310887.7877400712,282440.50583120185,346527.8114425663,125964.4914127497,130355.5886949271,93856.85073980661,100400.88263450158,244372.5478520877,116834.308264353,80818.32823334468,38454.51473981229,91236.07737515696,254758.1867295061,187454.6745160302,376182.4674282861
1067,2018-12-03,400665.1315857106,211940.39813755537,226218.93629393785,285871.8036970865,133701.28497105875,90943.6402256087,75945.00710890451,103298.8303322948,207150.04226355054,74095.87123596147,58524.63893826644,34774.947541026595,91205.90802645618,194071.4290508445,143811.55306166317,382967.5286236531
1068,2018-12-04,429737.1921585511,236198.05795541755,227129.57161292603,302135.15920824546,146545.56213317247,102854.0266008975,83368.17883848131,118060.10130783198,224842.0729212323,80624.93564883147,70199.39905835726,42496.00860867194,101641.52749894191,217943.76316012302,163827.2409529174,414349.00232540234
1069,2018-12-05,436982.73828298063,227872.58723121148,234258.99000773925,292407.31855488283,148419.29712074422,97527.2828902802,75674.50649430533,113471.75824810236,241931.3442082584,81044.21715006106,63743.5855552397,42948.41413531445,99047.69425614462,219805.49952152604,159523.0904376476,425980.5627399924
1070,2018-12-06,472217.8862998758,235060.0333937205,246365.33742513257,318458.61010198336,154433.4564769897,103721.87014184058,91813.21648246139,110332.30008313779,245186.32938782085,90208.89151752167,66368.15766534062,42043.603082029425,102093.96333724367,228483.59531143832,168161.42677522966,453363.481314214
1071,2018-12-07,540523.7033927948,264289.0636653118,261111.05710610794,336890.28426585835,156972.08464837167,103452.49719368831,98124.43131501622,107736.26270784166,266977.4338853752,80115.7765534801,71194.94705575152,47412.15765989367,111866.01372662718,253016.5371277252,192722.00271850327,537996.2965129728
1072,2018-12-08,623260.3300012591,309989.34729662613,309655.7892961185,356918.17812844523,142798.05663833325,131343.114700829,103834.57342202004,108460.74963228997,293922.3001580793,90927.65980534382,78042.91778543145,45150.11878288138,114580.47216812261,292743.71726337826,232271.67588730765,548355.846511157
1073,2018-12-09,470053.1881490652,273183.54667036637,239144.2501378096,292075.9419367672,110672.26786237641,103033.55029833577,98364.84739570844,96235.11617672317,229754.7873334679,80445.24357687592,64467.61706065527,39570.45062095709,102546.34697944041,235239.91136013652,174421.96797194847,382694.8741525409
1074,2018-12-10,432894.0344947357,214156.4738463353,200490.24552924972,286203.18031520216,136270.14040348146,92050.90696446605,84329.9082088911,99012.30864093071,227856.0107378806,75204.00390449798,61903.40273742887,33779.64638737328,104355.98594043734,198665.79183908427,159011.46628700348,417226.5817746714
1075,2018-12-11,459470.60911832785,234520.96912765352,211503.48464350819,302556.73570115835,151501.9094317732,105457.55722372673,89979.94629572185,101276.32472019843,244975.4481861135,81763.04855417123,67363.66824315219,39872.05430538544,112197.77217012578,227732.92253471332,160245.41681799883,447911.1461228725
1076,2018-12-12,469091.2949353177,227243.67892079998,212717.66506882574,319542.82622927014,157244.05895834733,98634.49136114097,93556.29811512088,101155.56948661276,255705.15702993827,79367.02802885468,68178.18029950552,40686.3865021019,109664.27762473006,238453.01535454844,162141.62311526045,456756.2004696231
1077,2018-12-13,490226.4212351052,228381.703482497,226309.74038557484,309212.6685278276,146303.77956454188,94085.85847674588,88206.81265297583,97865.20063746542,252751.41057233347,81373.68417345687,70320.07721252364,41229.270885312966,111111.98879352762,260973.98183081803,177401.72072478817,463389.84981139185
1078,2018-12-14,602486.0232615966,282437.40585279895,324219.0359929471,354900.3819368204,166945.26928735047,116679.62375551072,101790.93916467483,104928.91479303704,297508.83118417644,84248.88355732155,79973.61857376272,47894.719057459115,116631.41372262083,286918.33465992485,211834.69730674164,568075.2134467808
1079,2018-12-15,694993.4944954868,349370.67719409504,355378.67623840034,416339.3336836895,163802.2024542399,133288.27523039142,117298.52441719337,106317.48878660792,341151.2315383285,107789.42861152942,94755.62600103731,40414.9386885965,118169.58074141572,341419.31892718,249036.61064172522,606241.7483438972
1080,2018-12-16,529129.3899567459,294117.05423253303,291512.26698617404,332824.473788533,128926.23019931129,117278.09434830153,109544.71552902386,85488.65649771584,261672.84130419133,98684.71471767535,77741.24110980686,38394.19175416668,99047.69425614462,291272.39339983376,192360.78264327644,418468.42295499286
1081,2018-12-17,503605.02304190217,254735.72433506418,243664.56429958652,338456.399472352,152861.92306043443,105936.34535155867,107921.84193671048,101517.79071030402,283343.28115691844,86435.16865759129,73397.16433606148,38243.3899119525,105351.31346703817,242686.98733483517,172074.2081381277,477384.22708456195
1082,2018-12-18,521192.4556836929,267613.29330605833,254071.57800205896,346467.4888562723,169151.46862667517,118145.9378892446,98785.60806074027,109939.87893178366,294886.7715364764,92125.6700680021,73336.80654918695,40686.3865021019,109483.31372863037,269141.7088923362,190344.20757764002,490045.87835370656
1083,2018-12-19,526814.5329974992,278783.825434507,265965.1844047599,350171.9318251212,167428.83442461165,122993.89347202994,98004.2232746701,111026.631556989,299889.9844323324,97606.4991696541,72673.1328306459,41138.792028744414,114580.47216812261,271784.13972036977,194016.25140378848,498436.32002421125
1084,2018-12-20,562681.0056396434,266625.00881826883,284776.33298845444,367097.8133687965,163379.0918390603,120270.68038424187,104345.49011731146,107736.26270784166,308479.72835428553,95569.92590453663,78978.10799595117,42164.249053320666,117958.44749661523,291152.3066402116,204460.46057729982,531968.4831433225
1085,2018-12-21,649416.2407512912,306425.6109226787,335202.0070766599,428235.6065916256,183869.48077636067,139722.2856798661,112159.37050183356,107102.33108931617,334610.8130912565,109796.08475613165,80999.32675480291,42375.362637380706,128424.23631780175,324603.5177656551,240127.38769024864,616267.9282833495
1086,2018-12-22,778872.4240977612,402498.0684912216,423068.3701489804,505064.4291678946,184806.34827014655,164470.68493586962,131363.51561409724,115916.84046214994,379940.96787591843,135073.71628886444,104469.52514915094,50940.923016465196,123658.83632180812,371056.99226010084,305230.9635666748,652253.6045270194
1087,2018-12-23,704974.7806626622,410014.9428163271,440211.31784917245,542861.47116184,182328.17462084614,165248.73749409526,134338.79470794526,113501.91369869946,369361.94887475757,151456.30623650196,111981.20701695462,45029.48405538989,122693.67814390808,404268.0298663,311009.915919792,545993.029652577
1088,2018-12-24,795858.7830859293,437387.19617146533,548526.7623581444,622039.352945992,228537.30962371905,183742.70826605897,149064.99517439364,121863.64654191914,410140.96029155515,160830.5897964333,126431.340165376,57334.923375105944,153668.72592176168,522158.37654914794,407596.637162272,617206.9457564744
1089,2018-12-25,753167.647402855,427654.1687525287,504229.93205499975,676611.6404206641,212459.3193650681,172700.22369970984,143775.5812086012,105653.40171748535,389013.0884504402,174727.3447409205,126280.50182756367,50609.15221731417,134124.62514299466,540415.3493552252,417047.63334153756,559563.3406010367
1090,2018-12-26,549542.8771362834,286809.81601089804,259198.98237649462,376584.7044825557,155309.86944869402,110365.29577099491,103864.62543210656,109607.85763575527,305224.60221135296,98055.76090768696,80788.13063011608,38213.234041029566,116269.48593042143,270342.8375467308,200216.49444621743,564410.0283779851
1091,2018-12-27,547528.7762137875,261683.5863793212,248367.35144551017,331619.83969237324,149053.96304351362,108569.76745662933,97463.25456929216,100672.59302933581,280027.82269157225,83440.2376753776,69113.37051002526,38454.51473981229,119858.59450371453,266949.6034128857,200397.16136888205,569680.5939219187
1092,2018-12-28,598006.4681515396,278514.2933014735,266753.88280069263,325867.3824378238,144369.59005488854,105128.34304309504,98485.05543605454,94786.18680489235,278430.4257813127,80205.65414760186,66307.83729804878,40595.90764553335,117234.59191221645,265778.4964483966,226733.46107094004,597427.0517909564
1093,2018-12-29,648213.6550241675,335924.17332730343,330560.6207927003,720522.393575778,138627.44052831442,121826.78550069318,105006.6668630355,97925.60049279114,289943.89096303395,99313.60541137574,82749.02902167597,41651.520541032536,114339.16957462134,326615.36257658585,263303.38148690475,588642.7130318256
1094,2018-12-30,583876.1954628053,313792.7451738767,314176.1034578954,646042.7438092495,122730.77831621248,120150.93965128645,106419.1763847432,84703.8141950076,246150.80076621793,111443.29364053477,80003.77875740865,36222.64297752268,105743.35841183332,291542.5886089837,234498.9531826512,461360.40301154373
1095,2018-12-31,600802.4909275991,284054.598651,288811.493860628,590506.7717780211,137207.00789726738,111711.98570776654,94608.18351579024,80085.27120761511,253746.04811193733,91856.10040192479,71315.58779033521,40113.33500416816,108518.15555073031,273735.94115148945,225409.1770786124,510552.850908857
